date_sk,data_completa,ano,mes,dia,dia_do_ano,semana_do_ano,dia_da_semana,nome_dia_da_semana,estacao
e25e6baa-1531-43ed-a925-fcb23caee259,2027-05-16,2027,5,16,136,20,1,Sunday,Primavera
0699a115-70d2-48a0-9d8d-782fe3135b6c,2027-06-02,2027,6,2,153,22,4,Wednesday,Verão
74308c6c-e1e5-4cd0-a146-06212fa075af,2027-08-07,2027,8,7,219,31,7,Saturday,Verão
fff2e2c3-154c-4946-afa8-518d582cf8f0,2027-08-19,2027,8,19,231,33,5,Thursday,Verão
cbb60155-a57d-42bc-b66d-7838d41ea17c,2027-12-18,2027,12,18,352,50,7,Saturday,Inverno
fea49399-7aba-4ba0-ae04-dfd6e703c676,2028-05-19,2028,5,19,140,20,6,Friday,Primavera
08585401-798d-4b98-b9dd-1c0bbde2197a,2028-05-30,2028,5,30,151,22,3,Tuesday,Primavera
14048bdd-22b7-4951-ab7a-f9728358492f,2028-09-27,2028,9,27,271,39,4,Wednesday,Outono
4e3f6664-c673-4055-b46a-f0a9f99b9542,2028-11-12,2028,11,12,317,46,1,Sunday,Outono
4832526e-6147-481a-a200-2ddf2e7933fa,2029-04-16,2029,4,16,106,15,2,Monday,Primavera
e8874ff5-983e-42dd-a10c-15e9aa199186,2029-05-25,2029,5,25,145,20,6,Friday,Primavera
63972006-d95f-4d2d-94db-7ce9d8ad9dd1,2029-05-31,2029,5,31,151,21,5,Thursday,Primavera
ccff3ea4-5f6e-4ad7-9f10-618fefea1d85,2030-01-28,2030,1,28,28,4,2,Monday,Inverno
d886b785-09cb-4aa1-b3e5-efe56647568a,2030-03-01,2030,3,1,60,8,6,Friday,Primavera
9b519304-194a-4085-bdda-537a1f9f1463,2030-03-28,2030,3,28,87,12,5,Thursday,Primavera
ff08aee4-3bf5-4c6c-b86e-dd33c9674e57,2030-04-02,2030,4,2,92,13,3,Tuesday,Primavera
1bc6673f-dcfa-4715-86c9-34159c646cfe,2030-04-23,2030,4,23,113,16,3,Tuesday,Primavera
2d006805-7cd9-4a52-889a-0b4a4f913e8a,2030-05-13,2030,5,13,133,19,2,Monday,Primavera
81cfd83b-8e2d-44eb-85d1-730210fa90d7,2030-10-21,2030,10,21,294,42,2,Monday,Outono
aeefa0ac-890c-44e3-bc90-b4dde613638d,2030-10-24,2030,10,24,297,42,5,Thursday,Outono
9085331b-8eea-434e-b0c2-df295f55d1a4,2000-03-10,2000,3,10,70,10,6,Friday,Primavera
959a3ed8-0dbc-4987-9893-363c08e47525,2000-04-29,2000,4,29,120,17,7,Saturday,Primavera
2b4168c0-78ac-4630-9010-20f67de58718,2000-07-23,2000,7,23,205,30,1,Sunday,Verão
00a0c9be-ff69-4f87-8fe3-4ffd09fa181c,2000-08-03,2000,8,3,216,31,5,Thursday,Verão
f4c824c8-812c-4e7f-a27d-04fad52de3ec,2000-08-27,2000,8,27,240,35,1,Sunday,Verão
2d5c9450-cc19-457e-a435-9a91b1b72803,2000-12-07,2000,12,7,342,49,5,Thursday,Inverno
e9682c82-ee06-49d3-80f2-cdb91297ff84,2001-01-20,2001,1,20,20,2,7,Saturday,Inverno
6a03e02b-44f9-4a26-ab33-589142b9f383,2001-01-21,2001,1,21,21,3,1,Sunday,Inverno
bf154766-7ebf-4b46-866e-4262d4a6da78,2001-02-26,2001,2,26,57,8,2,Monday,Inverno
b97ac9d1-7fca-446b-a82b-0c310d76e49a,2001-04-14,2001,4,14,104,14,7,Saturday,Primavera
9ea5dc12-4f29-43ab-9d21-5e518aee2a07,2001-04-28,2001,4,28,118,16,7,Saturday,Primavera
161be62b-bf1c-47fe-b2a3-a9c436c67771,2001-12-12,2001,12,12,346,49,4,Wednesday,Inverno
df399d1e-5f5c-4d20-b6b9-f66510da9236,2002-02-15,2002,2,15,46,6,6,Friday,Inverno
c64068d0-33c3-4f0e-8d49-14f781f92d82,2002-03-09,2002,3,9,68,9,7,Saturday,Primavera
0ed37b0d-a7fd-451f-8e57-42850a3dbec6,2002-03-23,2002,3,23,82,11,7,Saturday,Primavera
705fba15-c07b-42a4-adde-6518c44f424c,2002-03-24,2002,3,24,83,12,1,Sunday,Primavera
ce85d8b7-a6d5-4ebd-b6a4-bb9ac75e5a79,2002-05-28,2002,5,28,148,21,3,Tuesday,Primavera
8c532b9c-a587-4f97-b40f-3eef54e58a8d,2002-06-06,2002,6,6,157,22,5,Thursday,Verão
5cadcc68-331b-476f-82e9-956b03bfbe57,2002-08-14,2002,8,14,226,32,4,Wednesday,Verão
b3a9d5b7-b2d8-4706-911a-69f9a34030fe,2002-10-11,2002,10,11,284,40,6,Friday,Outono
ab50604f-b983-434d-a49d-be3ec2f04f54,2002-11-01,2002,11,1,305,43,6,Friday,Outono
82ca0a96-c0a9-40f9-bcec-cfde82782d24,2002-11-28,2002,11,28,332,47,5,Thursday,Outono
2324a12a-7341-464e-867b-f4627bbaf02a,2003-01-08,2003,1,8,8,1,4,Wednesday,Inverno
30607139-a00f-416a-a657-c5b32d721082,2003-01-29,2003,1,29,29,4,4,Wednesday,Inverno
046bc58f-c488-4fdf-87e9-22dcb98396a7,2003-05-30,2003,5,30,150,21,6,Friday,Primavera
2ee7dc82-ce32-401d-b013-1bc3a884c766,2003-07-17,2003,7,17,198,28,5,Thursday,Verão
4e3a7428-9776-4857-9c1c-d5ae96a8490c,2003-08-14,2003,8,14,226,32,5,Thursday,Verão
11f82d5f-d9a8-40bb-9a9e-2dc783e968f8,2003-09-23,2003,9,23,266,38,3,Tuesday,Outono
04c8cb33-c64b-45fb-be80-f235f9df68c3,2003-09-26,2003,9,26,269,38,6,Friday,Outono
4dd58608-187c-46b1-b561-f2cede7d82ac,2003-10-30,2003,10,30,303,43,5,Thursday,Outono
d2c4c1fe-761f-4306-ada0-aef4065439ee,2003-12-02,2003,12,2,336,48,3,Tuesday,Inverno
f820c3c6-cd71-4a88-ba44-9a502205111f,2004-01-21,2004,1,21,21,3,4,Wednesday,Inverno
4c5bcdab-5ecf-4387-9923-05c8a122c140,2004-04-30,2004,4,30,121,17,6,Friday,Primavera
bc7bf56a-9a16-4bff-9777-40d5a15b1d19,2004-05-29,2004,5,29,150,21,7,Saturday,Primavera
81d24bc3-c48b-4cf4-bca9-234a48e751cd,2004-09-23,2004,9,23,267,38,5,Thursday,Outono
54845908-f63c-40d1-a5df-8d49d86db1e8,2004-10-08,2004,10,8,282,40,6,Friday,Outono
2904b959-8512-412a-8e84-597e59060d10,2004-10-21,2004,10,21,295,42,5,Thursday,Outono
46785d58-91f4-4f5c-b2b9-fa5305695def,2004-10-26,2004,10,26,300,43,3,Tuesday,Outono
88dcd545-a060-40b0-81ac-9550bcabf47a,2004-10-27,2004,10,27,301,43,4,Wednesday,Outono
0e44384c-e41c-4302-a74a-ff2b3f9fdaed,2005-02-10,2005,2,10,41,6,5,Thursday,Inverno
8e96d1cc-967c-40ea-8c71-20cd92a9ca7e,2005-04-28,2005,4,28,118,17,5,Thursday,Primavera
728ca121-5417-42c1-a9f9-8d92496ffe4f,2005-05-24,2005,5,24,144,21,3,Tuesday,Primavera
eaafdca5-1edd-482b-9847-4df27b4567ac,2005-06-08,2005,6,8,159,23,4,Wednesday,Verão
8753897a-a83b-47cd-a757-1c62b5139291,2005-06-11,2005,6,11,162,23,7,Saturday,Verão
818140a3-6841-4b3b-a208-8a73c2f0a276,2005-06-19,2005,6,19,170,25,1,Sunday,Verão
418ead50-ed04-427f-8385-7f9fb085d579,2005-08-26,2005,8,26,238,34,6,Friday,Verão
40718fa5-4c39-44a9-92fc-52fd01a610de,2005-09-03,2005,9,3,246,35,7,Saturday,Outono
90702a4e-eae8-4e3d-9b19-d137b9ca4788,2005-10-30,2005,10,30,303,44,1,Sunday,Outono
881fe0e0-ef65-4807-bf68-2353f0a03d55,2005-11-07,2005,11,7,311,45,2,Monday,Outono
1bd41dea-b6e9-4f36-b616-5364cf7798ff,2005-11-20,2005,11,20,324,47,1,Sunday,Outono
ffcd86ca-448e-46c4-9d9b-98c2f8693690,2005-12-15,2005,12,15,349,50,5,Thursday,Inverno
c5f51294-220d-4552-89c3-a6414f2011b2,2005-12-30,2005,12,30,364,52,6,Friday,Inverno
945c7bfe-04ff-4d3d-9eef-fb88fb96a92f,2006-02-06,2006,2,6,37,6,2,Monday,Inverno
8ffc2e79-63ed-4640-8c1d-6fa5cb0dfee3,2006-02-10,2006,2,10,41,6,6,Friday,Inverno
ed873f8c-2e60-4448-bc76-ec29c4eafbdb,2006-04-22,2006,4,22,112,16,7,Saturday,Primavera
e0c9e8ba-92cb-4060-ba05-3379d5c6451c,2006-06-04,2006,6,4,155,23,1,Sunday,Verão
fb7372fd-055b-40ca-98ce-ba6d3587abca,2006-07-15,2006,7,15,196,28,7,Saturday,Verão
6448ba48-0efc-436a-9506-aa084fb122ed,2006-11-16,2006,11,16,320,46,5,Thursday,Outono
8baec3a3-b5d4-4478-affe-7508d502d2e6,2006-11-19,2006,11,19,323,47,1,Sunday,Outono
41f1af0b-c621-4ea3-9aee-23d991a1d26a,2006-11-28,2006,11,28,332,48,3,Tuesday,Outono
c276ffb4-2150-4611-81b6-3597b66bec1f,2006-12-30,2006,12,30,364,52,7,Saturday,Inverno
91d0434b-3493-4eff-9b79-5197186edcd6,2007-04-04,2007,4,4,94,13,4,Wednesday,Primavera
53596c49-8b78-4d1c-9d61-88fcf6f967c2,2007-06-11,2007,6,11,162,23,2,Monday,Verão
c82592f6-224f-4eb9-bfac-20c345b62b33,2007-06-20,2007,6,20,171,24,4,Wednesday,Verão
216dca5c-32ff-4029-8ef1-5d3584920513,2007-06-22,2007,6,22,173,24,6,Friday,Verão
f028620c-9bd7-48af-be55-ac75e5b8b0a0,2007-08-05,2007,8,5,217,31,1,Sunday,Verão
642aa8f5-e09f-480b-b688-582ad6207fe2,2007-09-05,2007,9,5,248,35,4,Wednesday,Outono
6a90ae93-f621-4bc1-9f8a-65835247a7f5,2007-10-06,2007,10,6,279,39,7,Saturday,Outono
1515b81e-5cf2-43d1-beb9-293cac3fdbec,2007-11-25,2007,11,25,329,47,1,Sunday,Outono
355baf19-ad9c-48db-9c8f-3d3d6f6b7936,2007-12-14,2007,12,14,348,49,6,Friday,Inverno
d24f3d87-30ea-4ccb-aa3f-8e9d79ca3697,2008-01-30,2008,1,30,30,4,4,Wednesday,Inverno
a25ed3de-bb8b-4494-9d6b-4a737a628e84,2008-10-27,2008,10,27,301,43,2,Monday,Outono
a4312a36-ee4d-4daa-96ac-78debf62cd65,2008-11-16,2008,11,16,321,46,1,Sunday,Outono
a978d769-d7fe-47b7-a85a-066ae194018e,2009-01-18,2009,1,18,18,3,1,Sunday,Inverno
81c3b901-989f-4f6d-8b47-48436a8d696c,2009-02-05,2009,2,5,36,5,5,Thursday,Inverno
47eaa7c0-6662-46d2-91e2-a038ce972a6a,2009-02-11,2009,2,11,42,6,4,Wednesday,Inverno
7a7345e9-1e30-4157-9565-2a8c8f918f47,2009-03-09,2009,3,9,68,10,2,Monday,Primavera
6cc27b52-0de9-4e7c-8d1b-bf9404107064,2009-03-16,2009,3,16,75,11,2,Monday,Primavera
48b2da35-0cfc-4c97-ae80-86f02b2df3be,2009-03-24,2009,3,24,83,12,3,Tuesday,Primavera
e460c33f-f198-4ebe-9ab9-7b79859b84dc,2009-03-31,2009,3,31,90,13,3,Tuesday,Primavera
e49bd6f6-f7da-46ca-8e27-c0f4aa11b92e,2009-04-05,2009,4,5,95,14,1,Sunday,Primavera
0bf0b928-cc2c-49b7-b9b6-d11e9a7ec74d,2009-07-23,2009,7,23,204,29,5,Thursday,Verão
16a652e5-b5fa-4400-b7ca-4d6e49a13908,2009-08-13,2009,8,13,225,32,5,Thursday,Verão
59e9565b-dfdd-466a-9a37-771585c78037,2009-09-18,2009,9,18,261,37,6,Friday,Outono
241f7132-795a-4b66-9672-7f908c3a639e,2010-01-08,2010,1,8,8,1,6,Friday,Inverno
e53da54d-1b39-44b5-a26a-38ac97ed9451,2010-01-29,2010,1,29,29,4,6,Friday,Inverno
785972bf-88ba-4e35-a161-b69d50bbe687,2010-02-04,2010,2,4,35,5,5,Thursday,Inverno
5df616ce-902f-4a36-9c99-44fea06b6eb1,2010-02-06,2010,2,6,37,5,7,Saturday,Inverno
a3ca8f7c-1242-4f41-bfa7-7cea4aa04c19,2010-03-07,2010,3,7,66,10,1,Sunday,Primavera
0a76f854-0133-4c66-886d-8928a01a40bc,2010-03-11,2010,3,11,70,10,5,Thursday,Primavera
72a40a2f-2960-497d-8d7f-27467ccc7ec6,2010-07-01,2010,7,1,182,26,5,Thursday,Verão
66331d6a-d464-4b10-8230-85d79ab4f10f,2010-07-29,2010,7,29,210,30,5,Thursday,Verão
a7196478-6965-47ce-9b88-945ad92aab51,2010-08-25,2010,8,25,237,34,4,Wednesday,Verão
d641967e-aeac-46a7-a9f1-423ff86ae907,2010-10-21,2010,10,21,294,42,5,Thursday,Outono
900f16df-c97e-438d-8c15-359fdf1df9e8,2010-11-08,2010,11,8,312,45,2,Monday,Outono
f4a0fb35-fbca-4840-9717-cd7890469078,2010-11-26,2010,11,26,330,47,6,Friday,Outono
79f7c342-5859-43fd-9751-1cec49f0e54b,2010-12-01,2010,12,1,335,48,4,Wednesday,Inverno
494088c6-bf2d-429c-8939-d62a816ee5eb,2011-04-28,2011,4,28,118,17,5,Thursday,Primavera
93301351-0755-446c-bddf-c2528d971c8b,2011-05-02,2011,5,2,122,18,2,Monday,Primavera
ff2f5a29-a45c-470b-81d6-3032e4bd12d7,2011-08-19,2011,8,19,231,33,6,Friday,Verão
e037f23a-ca22-4bc2-9b7e-058aaa8d97f4,2011-08-27,2011,8,27,239,34,7,Saturday,Verão
9c7c7885-e193-4180-a0b1-13f95f115cb9,2011-09-01,2011,9,1,244,35,5,Thursday,Outono
04e86ae8-1735-403d-8d7f-ec2ec362ac79,2012-03-04,2012,3,4,64,10,1,Sunday,Primavera
da479f05-f232-452b-9a7f-3fafc7ff17be,2012-03-11,2012,3,11,71,11,1,Sunday,Primavera
0265ba2e-e9bf-4e86-92db-d26124d22e43,2012-04-03,2012,4,3,94,14,3,Tuesday,Primavera
aa1d932a-ae23-4ca0-9830-6e5e6e9744a2,2012-04-24,2012,4,24,115,17,3,Tuesday,Primavera
ac31c1df-4ef7-45a2-807c-e605891b2d41,2012-07-31,2012,7,31,213,31,3,Tuesday,Verão
f72e1e24-b758-4d60-81ff-52f1bc44dcc9,2013-01-14,2013,1,14,14,2,2,Monday,Inverno
12f1143b-fd8e-433f-9e56-260d315d48c1,2013-01-31,2013,1,31,31,4,5,Thursday,Inverno
5d0a528e-99da-4c65-9d46-48ad8b84667c,2013-02-16,2013,2,16,47,6,7,Saturday,Inverno
93bc5c19-90b2-4fb2-9607-ec7835a28ff8,2013-04-14,2013,4,14,104,15,1,Sunday,Primavera
c23148e8-3349-4205-9b7e-18d7bd386a4b,2013-05-10,2013,5,10,130,18,6,Friday,Primavera
45dc2e3d-1f96-4aad-be6b-e1e4aa1268cc,2013-05-20,2013,5,20,140,20,2,Monday,Primavera
a55ef6d0-2097-4ae3-b73c-f99dd3fbfe19,2013-06-05,2013,6,5,156,22,4,Wednesday,Verão
1a445b2f-4dae-43c8-b745-8ae2397dfce0,2013-07-20,2013,7,20,201,28,7,Saturday,Verão
76321ca1-3fe9-4f5c-97c8-e444fcd7f540,2013-07-23,2013,7,23,204,29,3,Tuesday,Verão
52b57e91-6e09-4159-83b9-05d45cc553ea,2013-10-08,2013,10,8,281,40,3,Tuesday,Outono
2bf1e1a2-6d5e-4926-b089-1048796a0cda,2013-10-14,2013,10,14,287,41,2,Monday,Outono
43fdffd3-a0e0-430c-9ac2-36857b3fdd87,2013-12-01,2013,12,1,335,48,1,Sunday,Inverno
2a1f39b3-24c7-4ae6-9554-ed8880bbe180,2014-01-25,2014,1,25,25,3,7,Saturday,Inverno
83502ab9-3454-4b7b-899f-bb091acb1859,2014-03-29,2014,3,29,88,12,7,Saturday,Primavera
7e17743e-b4e7-4f00-ac73-cb204d0e85aa,2014-10-11,2014,10,11,284,40,7,Saturday,Outono
fa65b452-70bb-4494-ba0b-d0ba605d579c,2014-10-22,2014,10,22,295,42,4,Wednesday,Outono
3fbb765a-6443-469e-8111-71d8444a4b19,2014-11-19,2014,11,19,323,46,4,Wednesday,Outono
2a9aefb3-9b4a-4798-bd22-d98440bf7349,2014-12-25,2014,12,25,359,51,5,Thursday,Inverno
f0131cda-7f12-4818-84f8-62acfb511318,2015-01-05,2015,1,5,5,1,2,Monday,Inverno
4531129b-6203-43b2-95b4-1001b94d1969,2015-02-02,2015,2,2,33,5,2,Monday,Inverno
daf90612-04b2-4fbe-a21d-c3a389cee40a,2015-03-10,2015,3,10,69,10,3,Tuesday,Primavera
b84089ad-bbb1-48cb-bb4f-2b9baced1b8c,2015-07-21,2015,7,21,202,29,3,Tuesday,Verão
7c1951a6-1fa6-40e8-b0e0-2b49ae405a7d,2015-09-23,2015,9,23,266,38,4,Wednesday,Outono
ae24679d-43a1-4c1b-add5-22e0c7cc9bcc,2015-12-01,2015,12,1,335,48,3,Tuesday,Inverno
6a19c23d-f5dd-4497-b9d3-5d4e0b930ae1,2016-03-26,2016,3,26,86,12,7,Saturday,Primavera
71260d93-5b24-43e9-b7d4-0296ed956dc8,2016-04-22,2016,4,22,113,16,6,Friday,Primavera
dc622f10-ac83-4247-8239-4b776affb084,2016-06-02,2016,6,2,154,22,5,Thursday,Verão
882e62be-59d4-43d9-93a9-c8fd5327c861,2016-07-10,2016,7,10,192,28,1,Sunday,Verão
22fa46e6-0ea2-4c60-a174-6885d9fdc093,2016-09-21,2016,9,21,265,38,4,Wednesday,Outono
4417441f-d90b-4bb2-bae1-10d3c201ce23,2016-09-27,2016,9,27,271,39,3,Tuesday,Outono
da3fe9c0-1f54-428d-83f8-d662da9a6003,2017-01-16,2017,1,16,16,3,2,Monday,Inverno
fc390511-b85f-4cad-b65d-4b662427fcb7,2017-02-28,2017,2,28,59,9,3,Tuesday,Inverno
4c3fdfd2-8425-4e3f-90e7-6cd5019e584f,2017-05-06,2017,5,6,126,18,7,Saturday,Primavera
4c3e14dd-e4c5-4a3f-91d0-56a62f0a9c70,2017-05-14,2017,5,14,134,20,1,Sunday,Primavera
3b3144b0-998b-4d20-bbc4-5e44bf0fead0,2017-06-16,2017,6,16,167,24,6,Friday,Verão
c75218d5-57aa-4248-9200-a44c2ba674ef,2017-11-07,2017,11,7,311,45,3,Tuesday,Outono
7d6ed95e-f14c-4abd-b431-9a0e8afcde41,2017-11-20,2017,11,20,324,47,2,Monday,Outono
b8171848-2c6a-4661-972d-a2b636214afb,2017-12-24,2017,12,24,358,52,1,Sunday,Inverno
ccb9e23e-7196-4f8b-8a0e-7fd8db9b7ac2,2017-12-30,2017,12,30,364,52,7,Saturday,Inverno
21f0288b-f37b-4c16-9453-99fc00f4a889,2018-01-25,2018,1,25,25,3,5,Thursday,Inverno
e37345b8-c9a3-4b6e-988e-235566f3607a,2018-04-10,2018,4,10,100,14,3,Tuesday,Primavera
647a90ef-a628-4078-836c-bf320f1535f6,2018-04-12,2018,4,12,102,14,5,Thursday,Primavera
23ef3dfb-d775-475c-b405-665d0e033658,2018-04-13,2018,4,13,103,14,6,Friday,Primavera
5f5837d5-3dcb-4bb9-bc57-ccce55dbce38,2018-04-14,2018,4,14,104,14,7,Saturday,Primavera
bd902f20-ed32-451e-8b78-054952a2b830,2018-06-18,2018,6,18,169,24,2,Monday,Verão
b0e9fb34-2287-4cb6-86fc-b2b72a059428,2018-07-08,2018,7,8,189,27,1,Sunday,Verão
fda353fe-8386-41a0-b870-c07c4ce6bca5,2018-08-25,2018,8,25,237,33,7,Saturday,Verão
84995c71-5cd8-4208-a714-20e727599e17,2018-10-27,2018,10,27,300,42,7,Saturday,Outono
d1803362-0d9e-49c6-82c7-31f33e3c658d,2018-12-15,2018,12,15,349,49,7,Saturday,Inverno
dd4d6832-dc95-4ef3-910c-c50ec51f848b,2019-02-24,2019,2,24,55,8,1,Sunday,Inverno
91509b33-b604-4164-b5a9-e9cc51e13dc0,2019-03-07,2019,3,7,66,9,5,Thursday,Primavera
5c6053ad-bd3b-47de-a62a-3b5113e64349,2019-05-11,2019,5,11,131,18,7,Saturday,Primavera
f16b6b98-9e8d-475f-ab25-e51ec7426413,2019-05-24,2019,5,24,144,20,6,Friday,Primavera
6957cba0-43f4-4154-bdc8-4307cee13d32,2019-06-02,2019,6,2,153,22,1,Sunday,Verão
2c1cf89f-aa2c-45ce-88f0-c3c3b9efde58,2019-09-04,2019,9,4,247,35,4,Wednesday,Outono
35a9f5ca-d545-4e13-b856-49b3bab382d1,2019-09-14,2019,9,14,257,36,7,Saturday,Outono
28351830-7dca-4836-bc37-2a7ef18564ea,2019-09-22,2019,9,22,265,38,1,Sunday,Outono
d9a039d6-de34-4f5f-96cb-f137cb193d23,2020-05-12,2020,5,12,133,19,3,Tuesday,Primavera
d01a2e40-ead7-46f3-b7f0-cfe718e6c882,2020-09-28,2020,9,28,272,39,2,Monday,Outono
55aee7bf-58e1-4357-adaa-217dc010d150,2020-10-18,2020,10,18,292,42,1,Sunday,Outono
f958dec6-960f-4bde-8003-092b7be1bfed,2020-10-28,2020,10,28,302,43,4,Wednesday,Outono
659d83d8-e16d-4e61-99b9-74e55ed294a9,2020-11-07,2020,11,7,312,44,7,Saturday,Outono
4c467572-c721-428a-bef9-518867c3a14f,2021-06-06,2021,6,6,157,23,1,Sunday,Verão
9d1818d1-cf7e-4c0c-9fe7-b218f3ff4cf2,2021-11-11,2021,11,11,315,45,5,Thursday,Outono
71ddc5d8-2933-46b0-bd4b-e6f6d7de7c7a,2022-01-05,2022,1,5,5,1,4,Wednesday,Inverno
7e809947-c66c-4c1d-8889-d34007e89e59,2022-04-06,2022,4,6,96,14,4,Wednesday,Primavera
25fa153d-0123-4b50-87cf-0ce4547a8230,2022-07-23,2022,7,23,204,29,7,Saturday,Verão
bf1f38b2-b137-43c7-a2ec-e339a0143689,2022-07-31,2022,7,31,212,31,1,Sunday,Verão
daa67904-5d7b-4401-bd19-4c40ecf130fb,2022-10-23,2022,10,23,296,43,1,Sunday,Outono
cc299721-2925-4a6b-8c60-74fb70ca557b,2022-11-01,2022,11,1,305,44,3,Tuesday,Outono
6db4eb9a-3231-480b-8d50-1a795bb4119d,2022-12-05,2022,12,5,339,49,2,Monday,Inverno
e1581d31-ae00-4929-a0a5-bbcd42f43354,2023-01-02,2023,1,2,2,1,2,Monday,Inverno
edbc88bf-ca81-4532-99a8-d4ddac9b5bcd,2023-02-02,2023,2,2,33,5,5,Thursday,Inverno
21a5bf58-e1a6-4071-ad58-ace97f2c9cfd,2023-03-25,2023,3,25,84,12,7,Saturday,Primavera
7fb07ab1-5a6d-46d4-ac17-16de377c348f,2023-05-23,2023,5,23,143,21,3,Tuesday,Primavera
03e86ef6-8dad-4e27-b98f-e10484db58d9,2023-06-07,2023,6,7,158,23,4,Wednesday,Verão
e9759ef7-53cb-45cd-bb53-ca7e2cbbe451,2023-06-20,2023,6,20,171,25,3,Tuesday,Verão
cade570d-5c08-4659-9f36-e0048eaad91d,2023-07-04,2023,7,4,185,27,3,Tuesday,Verão
cf99605c-751b-469f-8ec2-49c3abf193a2,2023-08-20,2023,8,20,232,34,1,Sunday,Verão
0fd46ac3-7f4b-4498-b907-66da21a2f806,2023-09-02,2023,9,2,245,35,7,Saturday,Outono
1bded4e3-1681-4b0c-94a0-2860feb6584a,2023-11-01,2023,11,1,305,44,4,Wednesday,Outono
98f81534-4113-4c98-a642-55833da9f96e,2023-11-28,2023,11,28,332,48,3,Tuesday,Outono
59b4d5ec-f0ec-4137-ba12-1cb8f64658e1,2023-12-19,2023,12,19,353,51,3,Tuesday,Inverno
7d00c54a-3243-4128-b4f8-6748b41bb133,2024-01-15,2024,1,15,15,2,2,Monday,Inverno
964c6f32-7b23-4fc5-a9b0-48d35f768362,2024-02-24,2024,2,24,55,7,7,Saturday,Inverno
8d350a74-15f8-44ae-8bae-391b0ebd6570,2024-04-29,2024,4,29,120,17,2,Monday,Primavera
3255f367-0f88-41c8-b9d3-6cba5c7de5a2,2025-01-04,2025,1,4,4,0,7,Saturday,Inverno
26f42cfd-e9b7-447c-b76b-39d3f75131c0,2025-02-01,2025,2,1,32,4,7,Saturday,Inverno
3ad5ac70-f8df-4c63-9ea2-53f2511fbe8b,2025-06-22,2025,6,22,173,25,1,Sunday,Verão
137382c6-47d5-4f91-9686-a6d0b6a1526a,2025-07-05,2025,7,5,186,26,7,Saturday,Verão
331bbaca-cec3-46d6-860d-081473c3f7b5,2025-08-05,2025,8,5,217,31,3,Tuesday,Verão
1dbd43f3-494c-439c-a877-afb0e6cb1109,2025-09-09,2025,9,9,252,36,3,Tuesday,Outono
3b27ef04-82a3-4205-adcb-677fceec8c43,2025-09-22,2025,9,22,265,38,2,Monday,Outono
32250ca5-d228-459b-8240-3fd5a211170c,2025-10-03,2025,10,3,276,39,6,Friday,Outono
fb34e906-2aa4-4874-80ef-05d7c479cf00,2025-10-11,2025,10,11,284,40,7,Saturday,Outono
6e8f5a5e-856e-4943-93ab-0eb5ee07ed83,2026-03-10,2026,3,10,69,10,3,Tuesday,Primavera
90aec243-bf2f-4dd9-bd24-38e4b94e9a31,2026-03-25,2026,3,25,84,12,4,Wednesday,Primavera
beca95c2-c158-4d46-ac3b-617243121e9e,2026-04-07,2026,4,7,97,14,3,Tuesday,Primavera
7c4f2dbe-3c3f-4487-9158-da52b9b0d4db,2026-04-10,2026,4,10,100,14,6,Friday,Primavera
d9bff3f3-e8fe-4db9-8258-fa3288080434,2026-08-02,2026,8,2,214,31,1,Sunday,Verão
07a95f10-4b2e-4888-af20-ef0c03f4808d,2026-09-30,2026,9,30,273,39,4,Wednesday,Outono
5a125cd6-890c-460d-b7f8-9981c30cc4d7,2027-03-12,2027,3,12,71,10,6,Friday,Primavera
15fc8a6a-7328-422f-b088-d5e97a3ea94b,2027-04-29,2027,4,29,119,17,5,Thursday,Primavera
00360faf-ce2c-4024-91fc-026fbca56e56,2027-05-02,2027,5,2,122,18,1,Sunday,Primavera
e500ab19-3403-4bd3-a3f1-ff6eb2c60fb6,2027-07-30,2027,7,30,211,30,6,Friday,Verão
03ffa16d-bb5d-495a-87cf-83eb7303d77a,2027-09-20,2027,9,20,263,38,2,Monday,Outono
9d0c48c4-a385-42c9-81a2-9c4dd868f36e,2027-10-18,2027,10,18,291,42,2,Monday,Outono
a36d9fa1-0765-4626-a349-41a30e637015,2027-12-28,2027,12,28,362,52,3,Tuesday,Inverno
360b148c-7252-4212-b116-2c60b1932ac3,2028-02-23,2028,2,23,54,8,4,Wednesday,Inverno
01abfcbe-7e9c-47fd-ba35-cb3eaaf686a2,2028-04-11,2028,4,11,102,15,3,Tuesday,Primavera
a414111a-b934-42af-8e52-4825d899c2ea,2028-04-16,2028,4,16,107,16,1,Sunday,Primavera
1c145ca0-c8c7-49a0-a684-848a3279b0f9,2028-04-25,2028,4,25,116,17,3,Tuesday,Primavera
2017974f-94d5-4e29-a086-d7db4c81f1d6,2028-05-06,2028,5,6,127,18,7,Saturday,Primavera
7d6b709d-7de1-4713-b8ef-dd966a7f0d18,2028-12-01,2028,12,1,336,48,6,Friday,Inverno
a810f9d6-098e-4b66-85ab-dd5acd331566,2029-01-17,2029,1,17,17,2,4,Wednesday,Inverno
1f16b196-ce51-423e-a96a-b309986715f1,2029-02-25,2029,2,25,56,8,1,Sunday,Inverno
8618fb4b-9df0-4eb7-8232-5ce37d70b1e6,2029-07-10,2029,7,10,191,27,3,Tuesday,Verão
49cf643b-041b-499b-afd4-3a1fb6bb1570,2029-08-09,2029,8,9,221,31,5,Thursday,Verão
