geolocation_latlng_sk,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng
f52f52a9-d7cb-482c-97f8-a6f34f699858,63107,-7.2457260141753448,-39.426110934414012
892e504e-2f0f-4751-9160-beecfc45fe16,4254,-23.620508958268481,-46.59230586903481
afff8eb2-1384-4aa2-be58-17b3583bb58d,4542,-23.588898319435764,-46.683128770615674
24b8bcf9-68f3-48b4-9b21-0c93560214bc,87310,-24.023580894493868,-52.354327967908922
1b8cdb87-d826-4fe9-8dfb-d171858480c6,62150,-3.4589686738811869,-40.207390116825643
e2c50947-a086-4b44-b6d6-37660b890c13,12402,-22.920117405632816,-45.445038284350105
0a80e711-02f0-41f5-b83d-35610b6d7eaa,5016,-23.536185192336568,-46.676565224681113
8a4091c0-dd8d-47e8-8771-4ed1caddc2b0,79077,-20.54960576741302,-54.661958543308828
ba0fd82c-379c-4c4f-b5cf-8bdd5e636cfd,13300,-23.271050860118855,-47.301733750476153
cb40f607-25ac-47ed-9066-6e0317eb683a,35212,-19.666742583453349,-41.2521323792739
0aba735b-58e3-4215-b984-9badc4f83aa5,58690,-7.379848428523557,-36.942181573145163
be4632d2-f107-47f5-bbce-e7a08afe9d65,61663,-3.78088430675568,-38.65808525110107
d0db3fba-2f70-46ff-97d9-c61316a5fc4e,95925,-29.244490117953653,-52.3059435
00d74751-ee9e-42d4-9b2f-c7dc7fc3208e,8545,-23.530055972243069,-46.369231774078116
556924ba-efd7-47d3-bd13-1c3fcda5c256,15816,-21.158605550377949,-48.943638681372285
effd0637-5073-49d6-8e4e-971fc8b367c7,87055,-23.453249900101916,-51.899007002006876
ce866217-160a-47a3-81c8-d952f630dfad,95904,-29.45599673661706,-51.988958872242662
72af6ea2-5685-4b1f-ae5f-e92053930764,18609,-22.849966076405842,-48.453744327472968
6c7b5678-c8ea-4039-9b93-afc20b9cc92a,4906,-23.675550108517534,-46.755264939494481
95e55119-44da-47f7-845c-4ae1edbbb599,45656,-14.820535612979878,-39.031329505725182
a613b78c-141f-4ec3-babe-9f0ff610194a,17208,-22.280791095202737,-48.552151330146394
e8d7e2f3-2e8c-4bd2-b625-36c36cd44929,26430,-22.691042617875944,-43.60690146140908
de71ac70-4a57-4cfc-9ea4-6d2d2a93e462,98415,-27.3693645268089,-53.493846554246886
c8df3442-2772-4f6a-bb2a-8dcddf46008a,90450,-30.027727623925209,-51.187082614778596
a18a27d0-7941-4fc8-a83b-2d863ace0c8e,36426,-20.826477059154392,-43.81318943960629
378b385f-0ada-4081-80a5-509d7872bc04,56565,-8.9605754369364909,-37.628347543807088
f65ccc2b-5535-48ec-8786-26ffb5142ad2,16940,-21.108096251955764,-51.494131929232744
68fb258c-3b3e-44e9-abd4-8decd3d9b1c9,88051,-27.490138109537263,-48.53100600075863
913317a5-da7c-4d3c-8300-f8d07a2c67fa,6670,-23.583051716675406,-46.971040813735762
04bab33e-b774-4d41-a403-39f250a86232,56640,-8.0935760091553544,-37.650410500653948
2194de26-fba7-465c-87ae-38642bfc4352,70272,-15.821477707013115,-47.904986337865786
689eea9d-b9dc-4734-9676-831a08724df0,64350,-5.5165263522086141,-41.890924083901
7822ad45-ce30-4e61-9cf0-a7be95eaa148,13890,-21.936065315045536,-46.716360855959365
cb6829b1-5f3e-40b0-860a-a7ed71fcaf5a,22440,-22.987106811270106,-43.227497000836728
b43649ef-533f-4a10-b05a-a9c89281ab44,59260,-6.1522059091990675,-35.606115098610708
e3e277a9-64f3-49f0-ac5a-0efc503fea5a,69096,-3.0377957427145215,-59.974597901610011
a0ef494a-fa01-4988-be23-63b5f36f5f37,89032,-26.91029449624909,-49.139432465722194
1a7de0b4-6bc1-4c29-88a2-f85f81b21985,7011,-23.469772924231048,-46.532546271856432
e00c84b4-9589-43b2-ad1f-7ad937fcbe5f,7860,-23.320491085555997,-46.719857848705146
6a66c7c3-ac6d-478d-895e-ef4bde2bf1a2,4349,-23.650364482110827,-46.649083499999989
a47854e9-8e66-4ce9-a58b-9cfa703f99f1,15600,-20.28599742780295,-50.260633954189515
af3c58fb-8eab-42b6-a638-b51d41319126,95760,-29.586834989296559,-51.371593650597269
c85bdbb2-71d2-421d-be89-6609491335f5,53090,-7.9548562975358825,-34.852698141958612
c90f908d-97e9-4d50-b2e4-6601054646e5,1210,-23.541814927289462,-46.643901123376942
c3a0f307-c75c-4d50-a82f-52e0cb5b6aba,4762,-23.663284848721897,-46.7212299323967
6ba4463c-a69c-4d2c-afb5-597cedb6e50e,88830,-28.65891732327179,-49.211161698789752
2fb46962-843c-4def-a87c-d94205cdaa3c,5373,-23.581806181516523,-46.757340151682136
9f34ff96-a111-4a04-8b83-d79671f42490,94140,-29.913127297826005,-51.034285042485166
646a9f5d-e70f-44f1-8ec2-f6eda4738839,99965,-28.173891598417296,-52.038447007759665
9ea48913-1f29-491c-8b36-992f30e24abd,77380,-11.136895788631305,-47.574887053208037
29d180de-a082-4e5b-ac52-a03eb3c2da86,3208,-23.519519496537551,-46.426454444630394
3b5e1c90-bbb0-4ae3-b170-c9ebc59c152f,60331,-3.7031829045242115,-38.583434744936227
7e4794a0-f8c7-49db-a797-684624040ec1,77059,-10.295206148329894,-48.314374928496328
3ffbffb0-015e-4985-9712-8b9228061ffb,59185,-6.344971391276288,-35.370692228473082
2adec2bd-dd62-490a-99aa-8e19d0431723,53070,-7.9561168004500749,-34.849900535518536
282027fa-49d0-4757-9837-389d9bee69f2,27900,-22.3831316389527,-41.778407585529905
a1741e5b-fd8a-4e3c-b484-79e48ce6ce5b,17021,-22.30039034000799,-49.079336820012678
2faeda5c-93f4-4aec-a4f3-46de694aab82,3978,-23.620711028196066,-46.505020352126373
985f59ba-db01-4528-925d-0fd0118f8692,4029,-23.594787920912832,-46.653886311385683
aa958be6-2f27-4bb5-bf52-fa8b8bd0fc26,12940,-23.112774381969185,-46.5488845105504
6a4f3a54-1ba6-4b76-8573-d1dc779760c9,18590,-23.108459384738463,-48.256121730784905
111b6382-ccf1-4ef0-8a05-3aa08a7b0da1,58255,-6.695727063715224,-35.539798246215888
a765c69a-5fcb-41ed-ac19-14199cca248a,65525,-3.6724351147550318,-43.104850707839759
41ab0eb4-8103-4e09-95de-bd5dcbbde447,65072,-2.5460792339719513,-44.3089863702464
9c5675bb-3183-4dc8-9da4-c4ef02361b7f,6028,-23.548613802411975,-46.764713175255459
dcf1ed91-882b-41b7-9c93-0fbaa6dfcb21,99350,-28.561720895928712,-52.7462928216082
add4b3ea-0bfd-47a2-b2f5-2031c190b2e6,74603,-16.671611996257862,-49.230497072589429
42953964-a7f8-4908-8aa9-2d378441ed48,93510,-29.684009472963563,-51.128338877236175
caf1a305-3db2-4e1f-9678-f2b46830d551,56912,-7.9957236786454748,-38.294385885648595
f4d0a297-6f63-4332-a819-351e3b7abeaa,85819,-24.986999788216391,-53.450685208725176
24d808d7-a915-4892-b933-4824c59e63bf,74640,-16.678450400605808,-49.237434720673505
4154c5a6-a261-4364-bf9d-aca8180b3612,13414,-22.702088667218387,-47.657314602352479
1feedc9d-7b0b-47f2-b4d4-75d2e0dcc857,54758,-8.0135348408486475,-34.965629032489083
3dbb74f9-79c3-4c9f-bb6f-30ad4113242f,13044,-22.952820647882046,-47.02865383550558
40f69f86-08c6-4da6-88d1-879b8976173b,36316,-21.243861748518949,-44.412309489781642
abba89e3-39fe-470c-b55a-08a2ad90d8f2,9210,-23.635214612268438,-46.529702025535215
0192e53b-9930-4f8d-a646-60e2521fbd76,29182,-20.063898299038893,-40.190334436143196
f2e2d560-238a-486c-b005-21cb5cd2bb0b,2510,-23.513707394631975,-46.652629354497762
3057ddbe-181e-4a31-9ea5-f10068b255d1,54522,-8.2329895967461066,-34.98206952772685
16cc8ed4-cb67-4576-9c6b-c6e4151fa84a,9182,-23.694369129061098,-46.530283165272138
9511beae-fd4f-49ad-a2e8-4535ae85c852,37578,-22.437232815352555,-46.35049222767168
95740cf5-a996-4d90-813f-41e6591df90c,14711,-20.933645830186261,-48.471916503083357
22f8bca4-32b5-485c-9488-119bf370f445,40265,-12.973807037191987,-38.4819239023025
36186e19-4c61-4bd1-919d-29a56dde033b,64530,-6.45076898850479,-41.92298820120746
d8d6720c-8317-4391-805b-eb70b51df908,71715,-15.873958489942821,-47.977791554556724
1985d3b6-7d98-4d01-b4c2-4b97e0cf5a06,13108,-22.891027500559513,-46.93773357898899
73b9ba63-9673-4f22-8fca-888b3ad159f6,95720,-29.25817085424239,-51.5248495247722
c34f4aaa-4640-4cc9-a0f1-881143e4b39c,5435,-23.552311337497823,-46.690125574383977
fdc7e7ee-fca8-467a-abdf-f04cca050cf9,86305,-23.200658162072042,-50.723079684337293
fe1ad132-d41f-402b-a017-67f9e59fb0b4,66090,-1.453384061122527,-48.46810551089191
ae51406a-7a9c-4c9c-b003-6cab47dea5e7,2443,-23.470853343326208,-46.647958903139219
84cc3095-e9f8-49c2-88a3-182d0ef76af2,37480,-21.974109037033823,-45.347955812851644
8f8de39f-8849-493d-ac32-809a97125f01,25807,-22.112559955290063,-43.208649822879977
aa6ef9d1-75b9-4f56-9c17-d971037f50da,35765,-19.526013776150076,-44.447636782189676
3624dec8-4349-4033-8c8d-7cf097174c61,56130,-7.718387571502574,-39.236116517084454
310a2ab9-f694-433e-8d34-7a24d6f9c387,75555,-17.736462594203996,-49.804319265889823
08fabada-720f-459d-8cee-7a7e80852552,64150,-3.7163054707588539,-42.550550646106508
38a6066b-80cf-4ec2-aed1-a3e60eab7d2b,64688,-7.1427927461826064,-40.940945803755042
d7ade555-5760-419b-90e0-bd928edc9c39,53437,-7.9301764737959664,-34.826440694351234
aeac1969-a7c8-4d42-876f-4c210e71cc0d,73750,-15.447729083692307,-47.587307360615391
c16ec759-8fec-49a1-b7c8-af91fbd171ae,3321,-23.545602776075949,-46.554940134339084
8419f7b6-c55f-42fe-8398-9206344c02f1,37582,-22.041634439689343,-45.6985038651419
c8fb9285-3001-404f-abdb-cae609a96904,45490,-13.182275675453353,-39.423033000000004
a4d65745-f8ef-41f4-84ae-98221fe319f4,35280,-18.564185999999946,-41.238201499999974
1b4107d9-bf7e-4b71-bec6-b44b0bb2d4eb,55606,-8.1208497424260582,-35.312071400225044
ed80b636-1821-463c-8e43-5962288aa762,36460,-20.856944038515731,-43.48242074288769
b4bab209-f5ed-44e0-bc54-4259f4bebba2,64575,-7.3599484585541566,-41.139826383421671
ee2a62e4-952f-4023-9506-3f13c5080f66,20051,-22.902169473224031,-43.184318017225351
4b6264e0-4eaa-487b-b351-e6b0aa84ac26,71650,-15.843223707744242,-47.852797389953253
f9e316af-6987-4680-8bea-5b479144de47,57301,-9.766108716250697,-36.64865354623835
93096c01-3cc7-448a-89d0-d23439333019,45840,-16.583875436328864,-39.7855610979958
5cf4c834-8af5-4a08-886c-f960a191cf82,29102,-20.376161209069661,-40.30529402401848
90f8cfe6-7541-41d2-8793-81df34ad23c8,78716,-16.438354742714523,-54.6439153411045
a798454e-d194-4198-92a3-724c91be5742,88270,-27.291794833031759,-48.928151749694777
9439080d-9a0c-4279-af16-4a51f2b4aa6a,49985,-10.256996346059793,-36.634314258353612
4ebc2102-573d-4c17-a943-394d740a4e41,96817,-29.688199999999938,-52.448509999999942
0637f6da-5175-4895-b71f-73afb4085cd2,38198,-19.858527550498707,-47.583419592543763
9a5e5447-2a44-4e4c-a4c9-3ff27f018d22,72035,-15.871057530877977,-48.0351315634965
afb98f52-fcc5-48c5-9e8d-2c73497aa9b4,64077,-5.1065391786465568,-42.772719929851192
41ec3a03-d726-4520-a16f-0efe4ffe6e1e,35532,-20.36993890258816,-44.687932074461806
6023f4e4-6d5a-44b6-9636-ddba49111162,56260,-7.5536849999999447,-40.238575999999966
0562b947-b8b2-4e84-8270-1c67dc46ceaa,4205,-23.584870540106181,-46.605560369005651
169da25d-fe4b-4bd4-a308-c8750a698f9e,77413,-11.743298953999954,-49.048089999999945
7da2cfde-091f-4bc8-9e91-86ecdac13960,88535,-27.584377645787185,-50.3650947867766
af15d769-32e1-403d-b3fd-4677f5b40be1,83503,-25.331600326389321,-49.277176459345569
c6d371a8-ee27-4d1b-bfed-c19548f9c674,72506,-16.028646488717982,-48.031473215539989
24465a57-3fc5-4837-b307-8fd71de325b6,58041,-7.120710167638066,-34.85335872967277
41c73202-661e-483d-a24d-5be0edbec6ce,7439,-23.397539228248547,-46.271638341184278
625a35aa-639c-46a6-aced-fdd092bf8143,5848,-23.656854485907729,-46.75778197836609
46f79792-edf8-4053-9413-6becae14dffe,55641,-8.1978202072461386,-35.584638408143434
fb3016b6-3ad2-4f64-85c1-d0c6ecf703ef,11668,-23.697919999999954,-45.446169999999938
0a897be7-8801-4aaf-b5a9-e5515988b979,22270,-22.953795841248734,-43.184654905360922
a9a8efb0-8a4b-4a5c-a0c5-bacf7502055d,99660,-27.718851971260278,-52.62608527511285
4b2245b4-0310-46c4-83b3-8928e1d7336f,57545,-9.2212007937770863,-37.750860881331249
981fc132-20ed-4c4b-bc85-b7a1e199253f,89888,-27.075274130158846,-53.250013009021394
dc98df34-9fbc-4307-81c4-c1ac08c50acc,52080,-8.0165847449431453,-34.9118745232573
218d47ee-9f0b-4ea9-9615-5cecfa14cc49,5891,-23.663450713572615,-46.791955592561607
70698185-9ef4-45fc-a870-669c5ef88406,26178,-22.715792283957285,-43.37770732686451
8fba4476-ee5c-4d02-b2b3-f70094044831,57083,-9.56419141326677,-35.740223748542888
c4a3d537-743b-430f-b1f7-271b49150903,85925,-24.626059999999939,-53.758669999999938
edf5bc0a-c4e4-4cde-87c1-21a5f6db9c73,48830,-10.755868248331524,-39.207181248331523
dfbcd180-a15c-43ae-98bd-7a081357760f,2343,-23.470145832361936,-46.606323776992326
c58a8b4e-e24a-4536-a6e4-c98cdeb35693,5207,-23.399076410421344,-46.750618516548393
ce5ebee9-8142-4b3e-917f-96a14531d2db,21051,-22.87413918818163,-43.264163954757926
6bac5de0-ee51-4441-83bf-46633f025ed6,29737,-19.274999999999977,-40.90749999999997
08400fd8-9b1b-403a-83af-ddd7b6731f8e,28073,-21.691915297978426,-41.310463875509527
10d33ad5-b376-4d40-81cd-4248eb507b2c,75990,-16.794900841411049,-50.163019318226809
68109f12-9056-47f8-b21c-5bfb6b71220f,46425,-14.036076215728997,-42.142680435860385
38ea12ac-4aca-4284-826c-cb28a957b5ef,13418,-22.728804043597279,-47.631738319752891
0e299a31-0f41-4d1a-96f1-94761799c824,37718,-21.881290403999969,-46.616254999999967
fe5e5595-5f04-4c79-b2a1-88e964272575,4158,-23.624428191795573,-46.615996134979817
4efdfbe5-c352-46c4-b9ee-d63199d93eb9,64388,-5.4096585563659971,-42.646812463779867
09c11125-7e56-47f4-b97e-8d3132aa7eef,2310,-23.4719444074384,-46.598644592561612
043bd8c4-9139-4dba-b494-2bbef18e5986,61631,-3.6951415588694516,-38.600180527886735
630435ba-6fdc-47a3-9dee-ea98a3f3625c,45009,-14.852563999999973,-40.812621134999972
64d37cee-543b-4355-81f2-f6cb8b9cf4d7,2860,-23.436867467943898,-46.712243713572605
e6f99ab3-4c90-42e5-bbe6-642348c6962d,57010,-9.673522969999965,-35.759549999999933
8affc01f-a4c7-4b08-bbcd-3ef0993cd193,45975,-12.933428437159534,-38.49847245588348
8ef3fb4a-85c8-4a41-95e8-a01faafa494f,89225,-26.25351566740153,-48.801682042792031
41b71dd3-231a-46f0-a435-4e2b894da8e5,3244,-23.606277789341561,-46.540623736453441
a588ea4f-9bb2-4569-9ffc-f022fa3aaa3d,66690,-1.4065474493622432,-48.394569714265117
2043be58-129c-4926-a670-475b084b49f9,6881,-23.744311499999981,-46.918099486999949
df61df4c-cc66-4981-af96-75735c3b891f,53615,-7.81588821063869,-34.905583467815958
da092e55-3ccd-4993-bd64-9ad3ef05d566,3619,-23.517053558850762,-46.522564178687233
1c966ea8-307d-42d1-9576-d4129cad3f90,71800,-15.883919999999932,-48.015469999999937
4807d023-aab4-4782-89bf-0d5fad7286e3,11760,-24.289992071818574,-47.175537103122046
d29f1fab-8b5d-4617-84ec-15f108891f7b,19960,-22.603821620942085,-49.999189999103443
f71f433b-91e5-4140-b64e-c9811591f516,70670,-15.799801500000001,-47.919451500000008
338065da-e6a2-470f-ba00-e7fb3ca36b2c,75263,-16.715704999999957,-49.095169999999939
a87eec11-f8fa-4c0d-ada8-554bd9a109ea,65267,-2.1945419999999984,-44.827670720327895
444ef329-6c45-42f8-9872-8fe894ca8cab,65067,-2.4863595238302167,-44.2333616871893
a902687d-f5ec-4235-8a3c-7d36b6c10ca7,1330,-23.556817623925213,-46.649860836257069
7bfc3db7-d5e8-42d8-9551-10d06af55f08,59510,-5.5009124999999983,-36.50727375000001
d51d8274-37fc-4ecf-ac03-b498c9183610,76388,-15.315054507999946,-49.134871024999939
dc3c2840-0807-4fd8-8b05-6aafa0c27121,5822,-23.663992138496155,-46.75249755467712
4811c720-4d4d-4466-96e5-37c58c1f49c1,1137,-23.523144766840574,-46.651660096030589
263d10d6-c8ef-438b-b9fb-4564fdb2d4e0,69901,-9.957252211014918,-67.78634877607972
e89ac74c-e766-4d9c-848d-2ab192d681a9,60863,-3.8258585145426167,-38.515541330756491
c7a66585-d65d-414e-94b0-f9aedc77311c,4338,-23.668853228143576,-46.6487743097409
a558ebb0-7505-4c85-8f2d-fdd89a1cdaba,37140,-21.363829214989323,-46.153114012040788
a0db6975-c225-413e-a5bc-3c5d5c3f4a05,23822,-22.859388170464968,-43.787341821150982
f14c9fdb-a4ee-4350-a182-04215ab8e68b,4108,-23.577862107132546,-46.627962815021007
e3e4587d-44b1-4396-bd06-4390702974f2,71530,-15.759163927837733,-47.8388591246177
042d29cd-491b-4cf3-bf45-09e2b7290f4a,12061,-23.003158386967129,-45.554075370225839
f4e4c213-45ec-4ff6-843a-6c96e0f74350,6880,-23.779094125318238,-46.917637432559552
b262b1f7-723f-434f-8ce7-5cf76f9994ac,54280,-8.1131408729999634,-34.972899999999981
14f0bc2f-2c1f-4938-832d-9c37506cb401,14065,-21.134547167638061,-47.834120970165593
f891eb8b-d43d-4f92-bc2a-71a077f7bfac,77423,-11.71225532118541,-49.084300092915
ce33001d-b8b4-4ebb-8232-bdd7c68d5f7e,79103,-20.442607762709827,-54.67455451650418
02e03eb6-c9ca-44e5-9d90-e6202274e682,78052,-15.585557999999935,-56.025457088999985
e5d714c2-3896-40ab-b351-e50c055995df,74936,-16.764070999999944,-49.294238665999956
8a952034-a025-4954-b18a-3c329d6b9592,65919,-5.5438554081386826,-47.472524652716253
17516d6f-ba61-4755-b112-00c5c32adc3d,59255,-6.309088318250673,-35.48321304354775
634964f1-7d32-488c-a7ca-6e336f84f2a4,8340,-23.618298375246354,-46.458525026410484
e6eb7ff3-224e-4b8c-9492-56368a96be1a,44670,-12.146069999999952,-39.24499499999996
d7efdc7f-d74f-4ad0-8cea-a3543ec1f7f4,7224,-23.467798540106173,-46.4840870918691
8900311c-ac28-4fdb-91d9-fa994aef8f0f,72927,-15.801842436999948,-48.299912974999984
457286d4-45e5-4326-a984-ae624bbf9e6e,5024,-23.528595017485145,-46.685295597004988
47346d91-83ce-423b-9cc1-01c21c763190,93115,-29.738170937387963,-51.138323282059609
617e98f4-ada1-4902-a6f7-bac243fec2cd,4301,-23.52928080757863,-46.717051797888793
6302744c-53d0-4b28-bdae-3c6080e6602b,96205,-32.181838593426392,-52.165585278795326
b1db4d14-b1c2-48f5-bd8f-10867f94b778,3214,-23.606984378296488,-46.56438939286744
652ce588-1ad8-40ea-979a-9151e6074c70,12040,-23.03631557663482,-45.591293581313657
8d2be05f-44dd-4382-85de-3e41f001bb4e,5331,-23.544722252293813,-46.750247136130227
1ec5748f-dfb8-4721-aa3f-df9e9b9bc4b9,5212,-23.4136974343586,-46.747241748542905
6bf59adf-6e0b-40b4-800f-2584a99b3b11,12580,-22.890828604346442,-45.303320014832771
5eec9429-c96b-429d-98bf-9472e7c10edc,52191,-7.9982472353154614,-34.930654694811395
5707e19c-9b65-4205-bb35-132ba3e08ede,84015,-25.074043009435062,-50.151327171244731
5e40666c-6eca-40ad-8ff2-4aa05ef30b25,25935,-22.610756596789887,-43.159740829359556
1f2be736-95d9-4b9f-a372-d95919ac872d,32113,-19.877080951360202,-44.020347849160117
e7e7d0be-404c-4a95-80ae-0e409dc294ae,89700,-27.22653060850951,-52.021478120141623
62baea83-36df-4afe-a51f-f4b9d0a7dcdc,64145,-3.8960922206198778,-42.713563674471196
18deebb8-1f9d-481a-aaf1-aa3c4f35dfa0,56317,-9.3623013624580285,-40.548830391231363
ea71e08c-b03f-42be-90d2-c7eaea7b4957,61600,-3.7324081692236608,-38.663324319780067
4d8919c3-719d-4cda-9c39-9312432e3161,39495,-14.420259836143204,-44.362846415011575
33daedc1-2608-493d-aa1e-a288eb1f9ab1,14811,-21.782297483207348,-48.149192116019364
653d4ed6-1832-460a-92e7-12a80c81e55d,39999,-15.526818160913253,-41.494231513409453
3eefd466-27b6-4f04-961b-35efcf8024ce,45986,-17.52425531209008,-39.7686386514307
14385dc2-c079-4302-b16e-38a5c8e91817,29032,-20.278684445467096,-40.332859323619374
0f49b1bb-cc29-4b1f-b5c7-c369e528e902,36702,-21.579610450005365,-42.735302194800873
efd10230-9be6-480b-8408-934117f5d190,49300,-11.191336326789214,-38.002382808013564
523381b5-c710-481a-ac4c-977898ccec61,78508,-10.311060401985005,-55.405036606925449
a2788e69-076c-48cd-b065-5ad3834ed457,99022,-28.245816200556309,-52.415660615734225
905eac57-e07f-4b8a-aa10-a5848142b4d2,77375,-11.448767922727429,-48.112410525757525
0bd8233d-86f5-45e1-8b0d-4b0d1239ca1a,8747,-23.556059201998668,-46.21027582088427
f48903ab-46a7-457e-ac48-17f6fea75cf8,73045,-15.644830116563471,-47.775650394075186
52f7d258-2cf5-42e0-a352-4fdd1ea5a32d,1140,-23.517930174303164,-46.66742959008009
8e0a944d-b23f-4e64-8e04-ff62a6aaeb5f,28024,-21.774409391743919,-41.31627010619313
ca289808-d79a-46df-bc3a-dfb12c28797a,35736,-19.304001918587691,-44.105909571419929
77e747d6-51be-4b67-a7b7-3c55c292efee,79842,-22.237353619488548,-54.751997571414471
005e56ac-5368-4bb9-b526-362d01c9f00c,95709,-29.122725473321569,-51.541583706332979
889466db-a342-413f-9c3d-19ec4f3348ca,69630,-4.3807446740284783,-70.025763570117121
cd5487b8-8097-409d-9034-6d5934af27b8,3557,-23.543644263950572,-46.505680056754592
e3e88ca2-8b6e-4eaa-844c-ce775a6f3cc8,3932,-23.582020882595661,-46.498609519562606
7bf7b3f0-8ff0-4187-a93d-e405991be7d9,66913,-1.4586680951530513,-48.50020452458606
d4ce82e7-b644-498e-abf9-69993ce46bfc,2284,-23.469703196411846,-46.568682720835511
6845d1f9-4a16-46e0-add3-3d9d04e3599b,5315,-23.53362857025002,-46.7306308076442
7ff2f937-6f1e-412c-b697-821845d98fab,99680,-27.732029486316041,-52.996470791412222
4e577bd2-d832-4645-b3ba-b5379886d1d4,72145,-15.801010997563198,-48.097234145885871
0035c58d-720d-4edb-9e6c-423f327bf2c6,83209,-25.547635663426608,-48.52779305562683
5ae0155e-0c81-4dd4-8180-293e50ad9791,17650,-22.000494367341506,-50.39171238695954
7cb3ac43-6e4e-4a34-932b-e85e17ada86d,58893,-6.2120871671107531,-37.3559262917777
f43a9292-c616-4d91-a453-62899a46b4c4,59900,-6.1011564131227667,-38.20456609038299
d1ddf7e5-8280-4a6e-b88e-6eb77392be8c,69130,-2.5287362874536687,-57.759351091952809
7abe325c-7099-452f-8989-519d3122260b,71917,-15.837389381903167,-48.030232027901157
0fa9215e-13a3-4c9a-956b-e98c1ebc3eff,13234,-23.20610112827433,-46.724115270995419
912f30ec-4ff9-4b72-803c-b65995a68ad0,6381,-23.548337673444966,-46.841359891359119
d977c019-bfc5-417e-8898-c985c481fbed,88585,-27.796939730788271,-50.8741195091567
ac5405af-8d0e-46fa-a328-468027825ea2,87770,-23.315266773015882,-52.478727606110048
b94290f0-6541-4f6a-bd5a-ec3651fad72e,9610,-23.66666648621629,-46.568489066203725
8c92e0e4-6ba3-43d4-b144-d904f38aa9d1,24755,-22.855777638418093,-43.021369949959642
24c7a091-f535-488f-a587-57faf2e017a0,5348,-23.54417630114256,-46.739711954209682
0a86f473-b218-4059-a910-e72d7a433195,65935,-5.5918659189308935,-47.016823577650648
20bf23ea-f462-4afd-a068-2844879e6660,1003,-23.549032445467109,-46.635313112268449
0b413d2d-e388-41f8-9a75-8e7ceec4a40a,39645,-17.082321328981724,-42.2582020006941
9b798345-16a6-464f-aeeb-4fe42fccaec4,4347,-23.645026980841411,-46.646226916873445
44d54600-efba-442d-ae5b-27934d019223,8535,-23.552344781291485,-46.391527864562264
18bac5b8-7769-4840-b395-0e7f0ea49ea3,83408,-25.371298736141743,-49.18823376385825
4f8facf6-63f5-4f68-9c1f-d46fbabfe879,11661,-23.617336491305995,-45.402825331887769
396a6b40-2515-4a71-b4ed-0203084ec95e,4406,-23.669047225921876,-46.655498032200327
60be3b94-6898-48b9-aed5-df00aefeb50b,29670,-19.83043658240911,-40.37310513525523
004de8de-748c-4e10-81ca-0bc2b241bd0c,77318,-11.819373763382545,-46.626471169071422
08490fcb-be2b-4a06-97bd-26d7cd540ee3,16076,-21.18360661316672,-50.485591094773831
cb3867fc-ae1b-4b55-98a2-4c1ac21885d6,14735,-20.813275753259749,-48.804260165165537
a0bc6725-73c7-411a-92a9-7878cb5fe951,89613,-27.270792166213486,-51.444073718847754
1b932672-bf77-487d-89a7-333bf7c51ad1,57925,-9.4032989103463382,-35.510513510418278
41fe0f6d-aa05-4958-982a-888396581aba,69055,-3.0803068498470769,-60.010726274770619
42b4cc27-d835-4b20-ac92-2d0066dccac6,4757,-23.650873507818122,-46.718411170849848
2aea4481-6ec0-4598-8f0e-cdc90793be74,97843,-28.262630999999946,-54.828372499999958
78ecb98b-80ee-4ed6-ae27-82908c02ae02,18272,-23.341244902684029,-47.825578571501495
3a08076b-72a3-4073-b17f-4c26e8f3b2fe,69043,-3.0763454249235314,-59.936005021784304
2fb37fa3-bb3f-4f0f-b30b-8dbe483806c6,85901,-24.738582516083969,-53.736209016083961
95bdc22a-1153-4e94-8705-895059b79a3b,59161,-5.9608768193271269,-35.149514249372956
ab053fb6-b3f7-4840-b500-95496ea06144,16480,-21.91315599927055,-49.900058614032829
f3db5056-9e12-4d1d-994e-8125feb72d2f,29934,-18.714205571691657,-39.850882356897436
41ef2501-9a51-4e03-8961-866e719ad71b,4646,-23.64228004218365,-46.676447203993327
ec4d58e3-68bd-488b-a730-49fc5f63f0c0,6328,-23.555308252122252,-46.855885048892148
09e999d3-ca17-46ab-9608-7bd1d0f489b0,35114,-18.354756987206549,-41.59430750238932
c2b44550-5e50-42a7-982b-841d2d9acca8,41640,-12.935001168876799,-38.37343053154256
df8b3f24-8793-4a83-8565-2a7c5b35d062,37440,-21.979959222975943,-44.931643300970038
1ece86c2-c74a-4b8e-9588-c2099a713dc7,4135,-23.608819247013692,-46.623753099774952
fe74d272-132c-4d79-9dd2-cc9d5b2b323d,59805,-6.1154542430361705,-37.813482147153579
e31e6017-cc61-465e-a04c-e8d443d3c4c5,88150,-27.695363785630782,-48.824898256913805
22963dad-6260-4d74-80da-c509b5340348,66652,-1.36822753610786,-48.42256028942645
5a9ade8d-139c-4fda-896e-e2363d6a2b8b,2441,-23.471434582289824,-46.640623264498835
e0f8d324-0f53-4054-bd19-31bf2e412a2a,90251,-29.973775499999995,-51.19155225
178cffd4-86f2-4c75-8cbb-b921bfcccebe,3378,-23.575139177299555,-46.541037826708191
73fc05c9-fd2e-4293-88b8-c4088b2c204b,55400,-8.6701136373623662,-35.724458127981634
18bcd3e8-f957-485a-a737-93b589774400,1538,-23.580519987544342,-46.624625594695182
