product_sk,product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
7c5eab40-331b-4f56-94f6-bc99541b05e8,e7aa61e91437781b16e4fff575395c18,moveis_decoracao,59,413,2,1100,30,6,32
98b395ef-d415-4561-b6a7-d8866055e7f3,e70b02b0b99965f2ff4341de50a35c5d,moveis_decoracao,55,575,2,4850,30,30,20
ed683e08-bb02-41a7-bddb-00cb4f8e6f9e,5ac3db3f4250d6add6afca7518ea7ed9,moveis_decoracao,53,608,2,400,30,4,20
8f98c7dd-9984-4dce-8ce3-5b59f95c2773,7f55769896fc6596e7251490b8b5e536,moveis_decoracao,45,520,3,450,30,10,25
d5fcace7-5b39-4cf6-a0a2-e13801acc98a,e748f783e8fa7129d8541dc5ecc507be,moveis_decoracao,53,826,1,15800,30,30,30
23d24f87-29dd-4246-a66f-7582db5ec3c0,f9b178c9fdc90bbcfbd6c6b49ed47d4c,moveis_decoracao,47,894,1,1850,30,30,30
b930ad3c-762b-4bc2-a278-cbbfc1b04407,3fa16862566852fd5dcdb4c0e24c9db6,moveis_decoracao,61,694,1,5300,30,35,30
64b509de-3215-4b05-a4e2-ed2b995d4444,a6522002275496708586383f7f137ee4,moveis_decoracao,60,281,2,1350,30,5,45
18128826-f73d-45b9-9559-10e1361c2021,068b5d27e848424be23fec630a415021,moveis_decoracao,60,458,1,900,30,4,20
184d3083-f29e-4743-b4c2-2719eac706fa,dafe2eb26081f760c3eb2181e92c22ee,moveis_decoracao,27,529,1,650,30,35,30
c33365af-b42e-472b-9fba-67f77165775e,cb9a231b86e78edf9802645824e0b2c1,moveis_decoracao,51,333,4,900,30,20,30
00252725-a180-4ee9-80bf-471528710f83,241dbc3b6d7c4b0ccb98a81a33df4e3e,moveis_decoracao,32,599,1,5300,30,35,30
2885cf97-c438-4776-96da-9d3c11585415,0a23fd10720c5ffc6c7f5e66b0b26ae2,moveis_decoracao,63,628,3,900,30,30,30
8338ff81-94c2-40c2-8ab3-edb8318983f3,5f615ecff3c5de20b69151a630f1ade4,moveis_decoracao,51,608,2,200,30,4,20
d6d74f44-d668-4f1b-92b8-e9476a832151,9011dc38b7f50972289ff46cd50b40e2,moveis_decoracao,59,438,1,900,30,4,20
d03f165d-9906-4533-a261-041812e76399,d4a8ab90e626911fa92af68c07228390,moveis_decoracao,59,438,1,1000,30,4,20
74abcd9f-bd86-4c22-84a5-3a9cee25a7e4,7ad0b0e87f7c4eb1b68a8cebf875257b,moveis_decoracao,52,497,2,2150,30,20,20
7672f9c0-f13f-4d49-bbd5-4383303d58be,8f0dd49f703d5aae900050bc55ea913e,moveis_decoracao,58,770,1,650,30,30,30
baa21f44-f2a4-4556-affb-6dc427e7737b,87b7eba7245c8ab0ebeacd9b853fee69,moveis_decoracao,29,593,2,3750,30,35,30
a1b5839f-f526-4fac-b1d4-9aec5aa489f8,ccd4cfb944386e7ad91065a63f650b38,moveis_decoracao,49,616,1,850,30,35,30
c42aaca2-e0d4-474b-aeaa-c4c5e91ba3a1,c7646a8d47c6414ce8e5770653f3e8b0,moveis_decoracao,38,722,10,5000,30,31,30
c4d1fd90-6779-4f90-b2c2-b1f7f6a4c836,38e1784cae89a04473ff96b4ae246419,moveis_decoracao,57,281,1,1350,30,5,45
b97b79f5-51f6-4f23-abd2-794847b88e07,32267de030005084d4b6af64f22143b8,moveis_decoracao,51,567,1,1150,30,10,30
a18c3700-7ea1-4e5a-9ce1-cc93bc4c5d2c,321a78ad1321fa42286dacdd0e9825eb,moveis_decoracao,55,622,1,5500,30,35,30
18cb57d8-a9d9-400f-83e5-a2e888b4ca1f,6ac418b899c9f735ae62cc768e2f650d,moveis_decoracao,47,457,2,3100,30,30,30
c5632c30-d4aa-4a48-932c-5d8e04eef94e,07c055536ebf10dfbb6c6db6dbfc36e5,moveis_decoracao,59,473,1,600,30,3,20
9c2915e6-f46a-448e-8fba-3d65617e1c0c,ca4ac4e6aa504eee6279289a7a51c6a1,moveis_decoracao,15,298,1,1250,30,19,19
706ca720-6ed4-413b-a18f-6744d48981cf,faaa13c4eb6bb073693378999e40b9a0,moveis_decoracao,50,232,1,7050,30,20,70
e1fabd98-88ba-40d8-be1f-7cce99052cb6,9328c3a5c42ae7b32d53e419f9b93d66,moveis_decoracao,60,473,1,500,30,3,19
851394c6-69cc-4f4d-99fa-e1a059b33171,f18b93fa1044028aa85eb5a0b3ac236a,moveis_decoracao,52,322,5,1150,30,20,30
ba72d3a5-8272-4fd0-acaf-ae77118b41dd,ec87fe7c217a713732b71344bc43274b,moveis_decoracao,29,383,1,2000,30,30,30
6f86616a-cea5-44b5-9028-20adcd33a3cb,073f139ce5bceceb73c9f287e2540eb3,moveis_decoracao,49,505,4,1050,30,20,30
f5d42a32-255d-407a-a363-d8af9d52bd52,72d4a1fccf33a998eb237a97be04c032,moveis_decoracao,63,360,3,2200,30,12,32
a0fc5f8d-ea92-4a9e-a125-3d9bd917a192,0ecb699933e1e9cc336bf7569ad72e84,moveis_decoracao,24,1707,2,600,30,15,15
0d081654-9d4f-46b6-a0f9-b1f08c5510cf,8338cef8355d238f43711dcb9c0657b2,moveis_decoracao,59,473,1,700,30,3,20
6b5491c5-1ee4-47f4-8c02-b481f2588ae1,1aa7397df05b60bd4c46fb61543b2ddf,moveis_decoracao,36,569,1,1050,30,30,30
e2711c33-c193-4c2d-980d-be99f0f19e56,52f7bc73b7afc86c2b4a318c19671e2e,moveis_decoracao,59,668,1,8950,30,35,30
9d04f162-8c8a-4471-bf6f-7317792e7e02,9411bee3a54ddfd68c52f1fdf4cd446c,moveis_decoracao,19,191,1,400,30,5,30
06d9b0a9-9216-4355-aa09-4aadba21a719,38add59349dc5b9c3effc6b93925cb97,moveis_decoracao,60,449,2,1100,30,30,30
b30fc549-2fdf-4add-bb65-01cc75a272f7,cf321a247972430ae872ea605fb4628a,moveis_decoracao,50,593,4,400,30,5,48
5f539374-72db-4f81-8b60-0d05a36810c7,49a2fa4ccedbad4f2e7ed4287fce1a6d,moveis_decoracao,59,471,1,1150,30,5,20
dd16ad1c-f245-40e1-b59b-1856016c3b0b,83f1e78f8eb4284eb7d20f5dc04923d9,moveis_decoracao,50,635,1,1050,30,35,30
e41c533f-b3a2-4467-904d-5ac519c00c29,bfa8fb32cecbf90899f6f517b77a766f,moveis_decoracao,47,610,1,2800,30,35,30
0eba1077-9438-46f8-9106-f88536001769,0bda4ee356bececb6ec0d7d010b673f1,moveis_decoracao,33,195,1,750,30,11,20
6493fe89-0c96-461c-8a7c-7a3d45b128ae,5920a5f8a50972ae043bc4fdff2c7173,moveis_decoracao,60,458,1,1100,30,4,20
c01ead3e-97ec-434f-a262-8dc32f6306f2,ce7e06311e2348c426f27c78e056676d,moveis_decoracao,42,590,1,2850,30,30,30
17aa1577-33fc-4066-a915-41af8af89b3f,1975ce374d56d707bd8b88065779de72,moveis_decoracao,49,349,4,6050,30,40,30
1b811927-b3dd-49f4-af35-65e885913e67,aa53b7499856e6df13008f34100cc336,moveis_decoracao,53,629,1,1800,30,35,30
42a3661c-86c1-43d5-9e6a-dd71840f06ee,2ef36e1cae01b86d0ff0a2f50ff2bd53,moveis_decoracao,40,899,2,4100,30,35,30
f85b56d1-99be-4d3c-9446-6c6687b02ea8,637ea0abda9b9824985e1aa64ba4363a,moveis_decoracao,59,166,1,7300,30,36,30
bd75e6a6-0b9b-4b76-8856-c5bf4be9a389,8efa775719397f78f79c8e5c7b0afbd4,moveis_decoracao,22,275,1,1000,30,18,18
f5b99e8b-d7b0-4b07-a28d-cfee926e0d63,109fd3a5e5fd6faa5a8cf99470cab84f,moveis_decoracao,56,357,1,400,30,7,30
d76f4090-f91c-4647-80eb-95da3fb1d756,728cfef9eca3d89054807d5c7e894e04,moveis_decoracao,58,357,1,400,30,7,30
16cd57bc-f9c0-4b13-a8cc-bd72beff0c1a,ce206508ba2f59e6c84d2c85ea6c8af6,moveis_decoracao,54,357,1,400,30,10,30
8e76bab6-7140-4b6d-bcd2-e8ca35daf1f5,e950f579a1170b4e385f734c5771e9f4,moveis_decoracao,31,178,1,650,30,19,30
6978a67b-c8fa-4fe1-b3bc-b2b76c9578c5,bffd0cca190f7b0acd504ac212996f4d,moveis_decoracao,61,694,1,5300,30,35,30
e267e05b-d51c-4260-aab3-c3ce669132a5,8a7bf523741f8c2bb93d0d6ed38c18d0,moveis_decoracao,60,448,2,1850,30,30,30
919a68fb-740e-4bcc-ac41-b12e749ae025,1127c7ede26c4c4d41eb80848d0bdb32,moveis_decoracao,48,525,1,1550,30,30,30
0f4a009e-bc70-4f7c-bd1d-3293d01e717b,bacc5be083c3a7503fe1ba1392931b54,moveis_decoracao,29,639,2,1250,30,10,30
7cce9129-76c4-42e2-a982-dc9e48f9f711,d663d4b73201ef3c8cda9b476e38c9f3,moveis_decoracao,47,632,5,700,30,5,48
92aa0c80-deba-4773-9fb8-d384cdb00d2e,9372674c33091b1a6cbcb8ddb9c6f073,moveis_decoracao,60,458,1,900,30,4,20
2ddcc3c9-d287-4560-9d21-e2af2f3d7698,5e6839a9bdfcd4d454d5f48b4f681f30,moveis_decoracao,60,471,1,900,30,4,20
6f6b2869-36bc-4efb-980a-7ed6679017aa,8e87f0e6eb7e5a27568309035f4fc854,moveis_decoracao,62,309,2,1150,30,30,30
07afeab8-8aae-4838-ae03-108788aa9e5c,3138a5168026c06238f332528ec8e0ee,moveis_decoracao,57,281,2,1600,30,5,45
3b932b90-5445-4605-af15-5580fdf1269c,a32a25c59034cb4c034031798e2fba85,moveis_decoracao,46,608,1,500,30,5,23
4911dc59-7fa8-4c6a-88f3-a19c819b6b45,28e6a89f22da7a12c26de9eaac8631a2,moveis_decoracao,46,1270,2,1750,30,37,23
a5d7d6b3-b55c-442d-bdaa-8f5ba5db1b23,227bdd697845ec3537a795cc900e715d,moveis_decoracao,55,207,11,1200,30,10,25
ff567c2b-4b6a-49c1-9d36-dc4e90d409b4,2827075656967a213fe9f7484a7469f6,moveis_decoracao,57,1102,1,900,30,30,30
e5fca282-2dfb-4af4-b80b-eaf46c324243,d5889e40a08a57aff04de227408ed197,moveis_decoracao,46,696,2,1100,30,6,32
a12ac920-e4a0-4858-a8a8-2796e69f104d,95ae4833a7cd4f9f7f90c3b77a993c1b,moveis_decoracao,48,492,2,400,30,20,20
738f9d9f-b377-4780-bada-cde8a8db6b07,c89996e9535e7501653008a29281b97d,moveis_decoracao,39,354,1,1850,30,30,30
2d4026c9-6af7-4f06-a39f-ecc8ca3f14ed,32bb152336c896d906a6344cdbe1993c,moveis_decoracao,58,635,1,7350,30,35,30
c949bf05-337e-422b-a0f2-82134f851a10,9ada4c8f4e072df42ff63b30520b6975,moveis_decoracao,58,662,1,4150,30,35,30
b8eaddf5-2cf7-428e-8397-1231f70af350,33c93d38230e17498ab3fcfdbeb98b34,moveis_decoracao,59,1663,5,750,30,8,20
498fff06-439f-40ee-8bdc-797612856c6c,16fa9029e1cac929d673dc7805b6d46e,moveis_decoracao,48,820,1,550,30,6,30
c19ed215-b287-44e6-bda8-6636fb61d302,e14717f9b1abbf7601efb99f26194d0f,moveis_decoracao,58,1103,1,1200,30,30,30
4e23db62-ded3-4365-8bcf-89b84b359778,3889a02f55ae9a5e5e321c4a4d2eee64,moveis_decoracao,60,448,5,16300,30,30,30
9e49bac4-186e-40db-8c1e-544596543f26,9ef6f9077917003875323be25c28c7c5,moveis_decoracao,34,257,2,8450,30,45,40
e9e9e5e3-d9c8-4f1e-bde1-c3dc8f2a4aa1,733e17885851114e4f6f5f0d929fb9f6,moveis_decoracao,60,281,2,900,30,5,45
fcdd4d95-559a-4ac2-8dbb-fb86066379ab,22544bc3cbb21d6fca8630805448ed93,moveis_decoracao,51,215,1,200,30,25,11
1b481783-ef2c-4de3-9575-ce4b04318d27,94bf3dc3d35d6e2dc1be8edffe180c59,moveis_decoracao,60,458,1,1100,30,4,20
8d2a44ff-0b8e-45c1-ac2f-1284f122ac6a,c08deb7ccd1916f614546a816fb951f2,moveis_decoracao,43,598,1,800,30,35,30
a00f26b8-d7b5-4cbd-a540-6da87dd4673d,f59971e26d747cd4c9b8f70d8f4afdfb,moveis_decoracao,44,615,1,8200,30,35,30
706a9280-0214-48d0-9475-939d7bd68b90,0a96387463e89f518bec31ed12378aea,moveis_decoracao,34,257,2,3400,30,40,40
fa2b2d25-5612-4f91-a0b2-21f2865b9684,a07f07c939807b4c970452eb30a130e6,moveis_decoracao,19,331,5,900,30,20,20
2c6cd576-089e-4de6-bad9-3419caef2b7f,7868a64aa111bbb4f41f8e1146c0becb,moveis_decoracao,59,438,1,1200,30,5,20
9a8d12a1-dc53-4a80-8ab6-75bc6b375caf,ace5d86cf1ac63cdb76f49e5cd23d2f8,moveis_decoracao,60,473,1,600,30,4,20
0ca5ec2b-111a-42a6-91ab-31a38693d27f,c7fd13b5e515bffdab855d0812842edb,moveis_decoracao,46,490,2,1350,30,20,20
e8ee0f39-ae8b-46a1-80a1-2300dc805944,1360c66d6c12514a024be186b7e4925a,moveis_decoracao,39,595,1,500,30,30,30
8b88b7c9-15a6-42bb-ac23-a9c6fd41c118,90ed53d34bfcb4fa1e90656068dd04bc,moveis_decoracao,42,378,2,300,30,30,30
c2096cbf-08c5-4446-b4e5-6bee37dc1064,f919da4f716dc149cef4551a322001fd,moveis_decoracao,50,635,1,1200,30,23,30
7d8b5473-410d-424f-b51d-20632f302f8a,e7f539de944d2d7d5c206cd730f606a4,moveis_decoracao,56,427,4,650,30,20,30
569a0a4c-1b33-48e6-b001-57d5cda919af,5ec7e3a8dd5bc62961e497992baf4036,moveis_decoracao,57,281,2,1250,30,5,45
b7477340-711e-4574-97ca-9513ab5a8ba0,993245facdeea0014e73a3e18750c123,moveis_decoracao,45,283,1,2050,30,30,20
c1b8cab0-23ea-4ea3-915f-b63dac9aad29,f74eb9bc847b5e5e906e5e214bb451b8,moveis_decoracao,59,438,1,900,30,4,20
1c734084-a3fb-43a4-bad4-eb7e0bb781da,cd6141650f23cd9f6bd573a52d7af39a,moveis_decoracao,52,540,4,1100,30,20,30
0ff2f727-010e-4d3a-a0fc-cddc2a5b5bec,23ee71d4afa97c8d30028d4956baaa62,moveis_decoracao,40,341,1,9200,30,30,35
4eeb4b24-0fc5-4605-9aad-89751a260502,d51f8412df6df2f152d54d7bfbd07ae8,moveis_decoracao,36,600,1,2050,30,35,30
b0fe2654-895b-4a43-8b50-092957cdb58c,9a3fecfc221696a7879314dab33808d9,moveis_decoracao,40,929,1,1900,30,30,30
84fa6130-34a6-413e-ad8a-7102d9b2e8f8,5d84f18aa629a66a4e7e0919e414c724,moveis_decoracao,41,750,2,900,30,6,32
0ebfb9b1-2ec8-4034-8b9c-fac35b5a1d7d,184f6e7e403fe477af4b1a02b9d432e4,moveis_decoracao,44,257,3,6300,30,45,40
f0df4ae4-e693-4f9e-9134-1abe1a3baec6,3fd04b238d42b022434a07519d30a354,moveis_decoracao,51,567,1,2400,30,10,27
e5c897d9-b3a0-4064-b222-555706da191b,76052d3aafb407055d02120f56cc8a26,moveis_decoracao,60,286,2,5850,30,40,30
680e31a5-1e58-4350-bd1d-196d6813cd7c,5d6bea33648f018dbb563f3a2fab09f3,moveis_decoracao,53,616,1,4000,30,35,30
2e00f3a7-55b8-41fa-84d6-0bc9c28f753f,dc6137fdd9c6f341c65966c89c746bd4,moveis_decoracao,58,292,1,700,30,20,20
dfc37ebe-f04b-4f95-b009-49d9a13a8e79,860a24fe5502e492593ec000b1c33559,moveis_decoracao,56,384,1,500,30,10,20
2a7c3e9a-0faf-4d3c-a60d-57d0e3bca77d,66042159d0dfc38befb19be08d425817,moveis_decoracao,38,569,1,700,30,30,30
1078fc68-9ddd-4594-af8f-9a9fdc9a9519,daf8adfbc53d524b875b71e3c16b653b,moveis_decoracao,55,572,1,1500,30,35,30
551a6645-d97e-499c-afb1-58fc9a6edd8d,253bc127c38a02e388c4e8ce854867b9,moveis_decoracao,48,896,1,2750,30,30,30
036d2bc0-53c9-44e2-b109-3c902b51dc21,cda8b52b3a3d0574a74b18bc73da024f,moveis_decoracao,50,235,3,1450,30,35,30
a1ab14e9-12d2-47b4-89a1-c9fab60caa4a,96ed3b4b62790bd962aac0b317109be4,moveis_decoracao,29,1720,2,600,30,15,15
6d55aefe-d5c3-4d2c-acc0-1fe83c7416b4,fa711a175203bd0dad2b1e39b4551a89,moveis_decoracao,58,627,5,1200,30,16,16
d86f7517-cccb-448b-96ce-1e764ea685da,f08c59bc335a381d2b015c4efdc6dae3,moveis_decoracao,60,473,1,600,30,3,19
46f24267-df90-4dc6-9060-9590ebb8938e,010c38887e6a41a5acfea2687515b254,moveis_decoracao,59,438,1,1400,30,5,20
78641bf5-d68f-462e-b61a-e0611fd8269c,1042c4a6f451ec0825e8accbd9486349,moveis_decoracao,51,498,1,3600,30,30,30
818c35e9-6cc9-44ad-827b-dd39d4b1ebf3,96e9828efdbe86198b90841d0b39ca0c,moveis_decoracao,38,356,2,800,30,14,13
e35259fe-5a4e-417f-ba07-089e97355dbf,a56fbff66c12c1ef311cac69e7f2d5fb,moveis_decoracao,48,493,2,600,30,20,20
a07a2a0a-62f3-4ee0-9d7a-33b91a523862,26afe4ed5890d941fcba14205863eec7,moveis_decoracao,47,1092,1,3850,30,30,30
1d78950a-5b25-4f48-9bed-9e5cdd13519e,1cd35eaf33a642d4df4c9146837f5908,moveis_decoracao,34,1717,4,500,30,15,15
6345a8cb-a113-4f7e-b733-b40095436838,3fc389e2eb3142d4050cc178c82de0a4,moveis_decoracao,46,1091,1,900,30,30,30
fc968efb-9ef0-4bad-a2a9-ad178cf7fa45,774c67cd53f1586caac72b52fa5a097e,moveis_decoracao,53,864,5,1700,30,15,30
e04a6fb2-741f-4b0d-b60a-08961ac2fe4e,eeba3ee5aa7d1d571752248eb4c81c20,moveis_decoracao,48,400,4,750,30,15,30
4a8683e9-c3c7-4a7b-980a-49e2527ef280,cfaace0475fb31c60cb29ff8abd131fe,moveis_decoracao,37,315,1,7300,30,20,70
d7aad7f1-f313-426c-8c23-c55a9b2ee8f1,c501923885535aa99ac2dd7a4e0ed7fe,moveis_decoracao,59,471,1,1200,30,5,20
0b9d878e-58bc-4f1b-b1f0-95ab3c8b9f7e,063595b8c2acd495d650be922916fbff,moveis_decoracao,63,744,9,1600,30,21,28
8d560459-53d2-4974-8070-2534022ecdda,b89603272c5e7806893eb03712a0b937,moveis_decoracao,57,357,1,400,30,10,30
93e94a94-602a-4ce3-b43c-5e21b4788cf2,ec2c6de7f1f282340229992014af0642,moveis_decoracao,49,897,1,1600,30,30,30
f04b040e-0edf-437d-8fb1-c250910f115f,0e482d9064073154832a2311c821c668,moveis_decoracao,32,191,1,450,30,5,30
767e486d-3c96-4c99-a7c8-584093f774da,1dcff375b928a1807562ea4a895a8046,moveis_decoracao,50,754,3,1100,30,11,11
a036854d-dd43-4b92-818c-ce105561f287,a8bf9a06bef0fe4106c1fc0df21a5eb6,moveis_decoracao,59,438,1,1100,30,4,20
1e6444de-270e-4be3-8b71-6a6baaa700b8,7e6bbdc9a339f86e15eb6091c994a1a1,moveis_decoracao,59,438,1,1200,30,5,20
b81bdc3a-3adf-44a3-8c3c-0d37226df9c3,2844b71c076b32af55fbbf2eb7e0bd9e,moveis_decoracao,59,471,1,1300,30,5,20
2f0e6a0b-941f-4d09-8a97-b5105dc81fe6,81e864337e4e8fc1d981a01e27a86be1,moveis_decoracao,45,489,2,600,30,20,20
bac6d8d7-bc63-403c-acd8-41a15915c9ff,19040720293c3389f764e7b18f9395ac,moveis_decoracao,37,436,1,3100,30,30,25
b8949905-ae47-4508-9d6a-a7b23df416d4,36a9cdf8fb5ea34c5d74cbe8578c119c,moveis_decoracao,59,438,1,850,30,4,20
0225403a-b299-4adf-a85a-d41d1a9a6612,59038ff2ef33867691a60d4fe44ae544,moveis_decoracao,58,286,4,7950,30,35,30
dd229779-94ce-4cfa-8074-a4e424135aba,5e0df63caabfc5ec67d830078ba84b13,moveis_decoracao,31,820,2,5900,30,40,30
0e92c475-fff9-42be-9eb6-5eaedd0a09f8,7227ee318bad39a59d07d1d4235d1ca1,moveis_decoracao,40,329,1,1250,30,30,30
2a5e63de-fa50-4b1a-a512-3e6a434bac2e,ab3c88a070e61288a0f37d8ea38e7cbe,moveis_decoracao,49,666,1,3450,30,35,30
85a3cda6-b77f-4e84-bb24-e6e18fc4caba,b90973ce80ba5d1fbc046fd8471acaef,moveis_decoracao,49,211,2,2100,30,10,12
69e8acec-ea6e-46e1-9640-e92dded2dc41,3a38644e1618e84be3ed8d94b22e4b52,moveis_decoracao,54,726,1,800,30,16,26
6ea97d1d-d941-4ae2-b663-a0acf36c7e86,b67a6f001384c6129bd0ce231f5b52c9,moveis_decoracao,35,599,1,800,30,35,30
78d82221-92b8-463e-a64e-8c2d3035e7e9,d75ce98cba882d2c4ae2f46fbdbcb4f4,moveis_decoracao,50,750,1,950,30,6,32
85b787d2-d119-4fd4-b16d-34eeba4619a1,9ff509beb7efa504b8b2ac9511c4c737,moveis_decoracao,53,326,1,10100,30,60,40
8852f4e9-35c2-4eb6-85b9-f72d998b334f,741a31499a578979be85db7f80139e62,moveis_decoracao,59,473,1,600,30,3,20
d8ddb433-18aa-4265-b63b-6797f539b6b5,6d59a3fe3140425fb175cdd1e688dc2e,moveis_decoracao,57,351,1,400,30,10,30
3161f994-846b-4d98-9f2e-bfec5d79b509,274e7506d72bf55831c52e2609d2d470,moveis_decoracao,54,357,1,400,30,10,30
3c5a309c-a804-4435-aad9-19e0c116e14c,ac58ccff47ad9387fe18c8cbe53b824d,moveis_decoracao,20,1695,2,600,30,15,15
c45bad96-c031-4171-8e6a-0c396733f4e2,496f6bd86011e5a9ddea8dc96e802340,moveis_decoracao,60,458,1,1050,30,4,20
4b9e0587-b4e5-4a05-a48c-1f67cea6c150,52a0ba432dc806e4be2fd5cc224208af,moveis_decoracao,63,310,2,1550,30,30,30
d078fd38-e229-430f-9f66-5b6dcc12d385,8610ba48fd9f65656bc2c7a9474185d9,moveis_decoracao,48,1093,1,800,30,30,30
dda1f374-34d0-4d57-a80d-d3610dd7722e,ddb9d7913729b57995fa4b279dc0dcf3,moveis_decoracao,60,431,3,850,30,20,30
352f7182-d391-4ad7-9a3f-293f208defcc,bad02bda4c5cc1c81501022f3b06101c,moveis_decoracao,38,723,11,1100,30,31,30
bad20fea-0469-43c9-8bef-fcc0fdda866e,0b61b74bd2917877a6fc5d31192d3641,moveis_decoracao,46,131,1,950,30,15,20
ec810d41-a551-4f34-a829-39dc3f075c96,36c63c85321bed52c0f9b359278398e6,moveis_decoracao,57,198,8,750,30,18,21
03c8a58d-75d7-4db0-ba7b-20edb9c15912,bd05b9bd1dfd93e2b7c7b7e0a9acb17d,moveis_decoracao,48,723,1,1400,30,11,21
c2be6af8-30ff-4aad-87b4-b47c7f9a3bfc,0e71c6a889baea05c4c9ce1b0d58114d,moveis_decoracao,48,278,3,900,30,20,30
7afd05f3-8a24-4305-ae39-1bab6bd96a56,0c5e36ec8408cf38afb24e6dd62a19df,moveis_decoracao,36,182,1,550,30,30,30
036de6b6-3641-462c-bd12-c521e1fb057f,0e89c3d718b2577cd55974355651d15b,moveis_decoracao,57,281,2,850,30,5,45
e00ae081-82e0-4aec-bae2-9c882e6f1047,1a596515dcbe1a261f8dc0640ccb5149,moveis_decoracao,57,384,1,600,30,10,20
8336bbe3-df10-49f6-bfd6-7d1d8a2ffacd,770c09cc394c3244d902afda4ea364bc,moveis_decoracao,47,709,2,1500,30,25,25
e710aae8-00f2-439d-8eae-249ec4f91df9,f88585b513695493f26dbffb34c01e75,moveis_decoracao,60,149,1,500,30,16,26
68074174-598b-4bbe-9525-ac4c2021295f,c233e8856445fe94069cd6bd6c32f4ea,moveis_decoracao,34,183,2,800,30,22,27
62e4ae9d-57fe-41bb-9dfa-d8ae4bbfe2bb,dfdbfd7997881adc15da4916717e46aa,moveis_decoracao,52,267,1,5600,30,30,30
2738c00c-ae1e-41d4-ab12-280d621b87fd,29bbb87627690b61c2ff12f406262dae,moveis_decoracao,49,899,1,3150,30,30,30
25b7d8cb-c9bb-43a3-b157-52d00cbf84c2,ee8c064d6aa1ff4a130e616fab03e284,moveis_decoracao,61,928,6,10150,30,47,30
7c6c807a-7e62-4237-a604-11cafe7b8f73,dc68ee0fcb033a1ab6714fbb5db60c15,moveis_decoracao,37,214,1,1500,30,10,30
be0e2f4e-f32e-4bb8-b619-3d89ed6c17cf,7d1f165a4a03757ada8c56e9aba9fb41,moveis_decoracao,52,500,1,8200,30,30,30
cfd2bcec-db7a-4317-b371-aed31bfe51d1,417cb83dd485ee72fb499bc6c5cd69c1,moveis_decoracao,46,283,1,2000,30,30,20
d77e1a8a-e29e-41fb-8b71-c09316b36e38,ba131cee7989ef04b93a79030969c92f,moveis_decoracao,36,1081,1,1750,30,30,30
7ccc3d6a-e0cd-43eb-9fa0-c122a66182b5,862984682247d8dbbf312e7104accb64,moveis_decoracao,50,575,1,700,30,30,30
41e810d0-bbc1-4d2c-94e7-a79bd86468e9,e1b7ea96e1ebb2524b943e22bf5e31b7,moveis_decoracao,64,427,2,1150,30,6,32
885e5801-8a2c-4f24-9ec7-3e8d9da42d98,c3b271f47e73d0c9ccf1b43b7606c705,moveis_decoracao,59,473,1,600,30,3,20
1828d8c4-318c-47c7-99a4-03de8aa157a0,c6758bd39e90df0a71fb8de73b3a2bf0,moveis_decoracao,55,207,11,900,30,10,25
57ed7020-4b16-4365-a04a-45b086bba32b,21c0985594816cf11cf7cfc0631f6f1f,moveis_decoracao,34,569,1,800,30,30,30
a2d156c7-6da9-4cb6-a837-da546ca78d28,ea43692dc9b918c387ae280bc382b406,moveis_decoracao,54,1099,1,5300,30,30,30
3888415b-77d4-4509-9ff7-bbe14387da54,a8c575b4028403c1885a4bdceb27f439,moveis_decoracao,49,617,1,1050,30,35,30
2f94a25e-0d34-44de-851d-02001363f5bf,6ddec579963d2b73c36e62647ea26389,moveis_decoracao,47,246,1,1600,30,30,30
1db3bbfc-931c-4933-96be-066e01b64228,bdae940812284709dd5e300831735f64,alimentos_bebidas,13,414,1,4200,30,25,25
f09f1b35-5db8-4eaa-935d-dc52a97d0011,6991f4d85b6d2e9c27895e25c2485b52,alimentos_bebidas,57,3587,4,4550,30,15,26
d3fbcc3c-8655-4cf2-a0b2-bce82602709f,c39e3869763358c110302e22df757450,alimentos_bebidas,49,3587,7,3400,30,15,26
68f02552-91bf-4fcc-8e39-e6efd05709ef,37eab73447adec63c01f2cebf76afd9e,alimentos_bebidas,50,3687,7,300,30,15,15
b9911300-5e90-4f10-ab5c-ee7567089777,de809d6e8b2d61c8d82566466916d5ba,alimentos_bebidas,51,678,2,1200,30,21,21
5ab5d573-a15b-4157-acfa-95334a211049,a9b66ba43bc175399c95d207083fc120,alimentos_bebidas,56,3586,3,6775,30,30,26
4b2aa22f-c394-430d-a0fd-1d21222a5260,b8737fddff36bc91ad9cf4c8d781f525,artigos_de_festas,43,140,2,1350,30,4,36
6beb9196-e980-4323-94aa-400dcf4e22ab,0fca2bf7fe83539c429a0357389333e7,artigos_de_festas,53,332,1,2100,30,35,30
fdd407f5-08cb-40a8-b5ca-c992299aa74a,372a9ccafbec639bad6b93dac67e6b85,livros_importados,17,327,1,800,30,2,20
277125b3-716a-492b-a84d-108aef326251,975c79322e3ae1a967d8f5b82608ffd7,livros_importados,52,502,1,500,30,2,20
c4d37c33-444d-417f-8212-841bd9778815,1f347a9e26fb793f3730f30deecc682f,livros_importados,59,195,1,800,30,2,21
303242c6-3b18-4063-94e0-c51df08d5b4b,e96a50fc74fa04fd6f23b324d87a1a81,livros_importados,34,472,1,800,30,2,21
