geolocation_sk,geolocation_zip_code_prefix,geolocation_city,geolocation_state
ed3b5a78-d9da-4cb3-a3f4-433f11947faa,88360,guabiruba,SC
2ae7ee94-48de-47ca-bd97-3b9d51e50497,88715,jaguaruna,SC
94e6a1ef-c4d0-4979-b7a8-11b026620fcb,89227,joinville,SC
8cb84e6d-255c-4dc8-ae9c-4458269cdbf8,89232,joinville,SC
919fa851-7bfa-4650-ae73-9384af48f45c,89225,joinville,SC
8691b197-a0d4-4ad6-8946-7d92e893e80a,89212,joinville,SC
bdad5e25-ebf0-44b1-8403-4697e7358ca9,89208,joinville,SC
fe3eeee5-886c-4f06-ae4b-1fd9e88d1295,89209,joinville,SC
f0106c12-0613-4fca-9a51-230d4770bfbd,89224,joinville,SC
1ac7e814-a84f-4793-9f81-9bed076fd119,89218,joinville,SC
0713f9a2-ca75-4db5-97ee-43e912655d23,89207,joinville,SC
49c62ab3-ae4f-4dcd-a969-c8715517ba2b,89219,joinville,SC
18fded9f-fd6f-46f2-9a40-5251f85e879a,89234,joinville,SC
c1299752-6da7-4d6e-93dc-1ecc58a4155d,89220,joinville,SC
880ecf57-5f93-49c6-ab0f-b187d242b2e8,89205,joinville,SC
f59f127d-5319-4021-8577-fe6682a87bf2,89204,joinville,SC
c8aa5f6a-cb5c-4930-bd5f-8e0bec15940f,89237,joinville,SC
a023af6a-a720-4e1e-96af-ceb42c8ab5cd,89215,joinville,SC
dab2396a-81e8-4bf0-89bb-e8a95f7d0c0c,89229,joinville,SC
5f2f7e7b-a96c-488b-8a31-1bc98afa5d7c,89235,joinville,SC
4d4404c3-62eb-47b3-be4e-263edcafe3dc,89217,joinville,SC
a71b4fdd-52b6-4c3a-b3a0-bbf529a4d0f6,89213,joinville,SC
d254e3b3-5661-4d46-96b0-49fe7de62bc7,89226,joinville,SC
8ab5ee0c-d397-4a28-95f1-369f8404b87a,89202,joinville,SC
22624fa5-4504-4470-b9f5-0dcaffe81b75,89206,joinville,SC
3cd23506-5c34-451a-a9e1-f0c0a8eb5d49,89221,joinville,SC
0650de53-e3d5-44d6-8cec-4e487128c7cf,89233,joinville,SC
d66af303-4ecd-4219-81b6-2a7a809ea6ff,89210,joinville,SC
916ed260-0852-49dc-9824-d0e3ff961672,89203,joinville,SC
42b5a39c-cbb6-4ff6-a60b-9a5946e2e7d4,89230,joinville,SC
ae0b0442-5b37-4923-9e29-71f12f517733,89211,joinville,SC
9ed98d27-f2a8-492f-bfbd-b51780d9287b,89216,joinville,SC
77b2e68d-31a7-48db-9e74-c0699b899a44,89231,joinville,SC
9f0ebecd-404e-49b2-b038-da966cdb9edb,89239,joinville,SC
41febefc-73e0-455c-9f6e-2ad5280e22f9,89228,joinville,SC
dd0fc143-6efe-41f1-aada-e33fc536e6a1,89222,joinville,SC
6ee2f296-da05-4ac0-8fda-9380e318c629,89214,joinville,SC
5b34bb28-519f-4850-95dc-c08ab0ea195b,89223,joinville,SC
0fe70382-21cd-458e-b434-5393fed6d493,89201,joinville,SC
d4ad7852-689a-45ef-845a-efda8d8ff83d,89874,maravilha,SC
eb1061e1-3bde-49d6-b5e1-6b912588f475,89370,papanduva,SC
9c8a0719-4f5b-483a-ad49-c4ecbbddf305,88923,sapiranga,SC
ce6373f6-d03e-483a-a1f7-a60deb4a65c3,89275,schroeder,SC
2ab289dc-886e-439f-b5b9-d829dfbc2407,89875,tigrinhos,SC
4969a368-4873-4073-a31e-f462604f7b25,89898,tunapolis,SC
5952c549-bbf2-48b2-a4cf-b64308ca845e,88840,urussanga,SC
63bc681f-810a-4f6c-9dfc-7eb9c25d4464,89157,witmarsum,SC
defd3f6c-c05f-46d7-a568-4073a4380ee9,89780,xavantina,SC
24a67790-4b7f-4dc6-a549-f617cbb2e182,88420,agrolandia,SC
a9f3357c-bb50-49ef-ac3d-6a48b142bbbd,89188,agronomica,SC
9e32522a-912b-4ea3-8d4b-511a3cba4af7,88475,anitapolis,SC
358bfdf5-fde3-452c-ade3-6342b07fcdac,88911,araranguá,SC
5b2d8d62-5fc4-4105-bb9c-ddf6d2c9610b,88904,araranguá,SC
0ca6c3db-e731-4adb-91c5-45118cb393e7,88680,bom retiro,SC
b343cd4d-01dc-4145-a63c-ee90d04d6d5c,89634,brunopolis,SC
0878563a-4b83-42b9-a86c-bc653e0addba,89980,campo erê,SC
7c54d065-7baf-47d3-840e-456c05c2fabd,88548,capao alto,SC
afb7ea8c-c378-48eb-963a-194cb0beb7e5,89670,catanduvas,SC
ab2f52cd-2e61-4504-9646-fc97d2d62515,89703,concórdia,SC
4e6de159-6865-4946-99a1-defb124bc286,89890,cunha pora,SC
9b09c981-3e41-4dab-a4db-bddb0613d99c,89862,entre rios,SC
a01a8e74-0285-4715-a429-1bad83276b09,89920,guaraciaba,SC
5bbafbbd-8498-4ab6-80d9-3b96f5f84115,89270,guaramirim,SC
d6bde8cb-0633-4f95-9d66-fca4ce127ae6,89891,iraceminha,SC
31065a9b-8d25-4c79-9455-6834a99e533e,89340,itaiopolis,SC
d369ba92-c49a-4b0d-b87c-34b867ef1f8e,89896,itapiranga,SC
f8b7163e-2b96-4003-ac87-9be5304fe0a8,88400,ituporanga,SC
1abbc628-8b1f-4cc2-9ab0-4a3b6c63da69,89170,laurentino,SC
7c20b5df-e886-4e37-9c6a-7f4c1ce8edb3,89115,luiz alves,SC
246e9120-b59a-4f8c-8f37-818fc6ad15b1,89128,luiz alves,SC
90904dc5-f2e2-4c10-8071-cab0355f636b,89194,mirim doce,SC
d3ab6e00-5a37-4c1e-9d6a-7f018ec689d1,88374,navegantes,SC
b29fa687-5fe6-41d1-bfed-2aa2fd3af3f8,88370,navegantes,SC
1c1500f3-a0e2-4b1b-ac5f-b009cee8d2c1,88373,navegantes,SC
56d2765c-dc9d-467e-a106-60903433b0e7,88375,navegantes,SC
45621e19-0211-4a7f-9f0e-e10b64112580,88372,navegantes,SC
4a80556e-696a-4bea-95f1-7eca9b8d0c9a,88371,navegantes,SC
6d2e9738-7c25-4ea2-82f5-c5e7568de731,89834,ouro verde,SC
09c77caf-208b-4808-aa83-1355e58f36eb,89985,palma sola,SC
59ebd90c-6f52-4fc8-8163-73ce086a2760,88550,ponte alta,SC
5ae71b94-f505-45de-9824-51ed70cc826c,88210,porto belo,SC
ee023b77-6383-41dc-9598-7f6e8dd9f1ce,88405,rio bonito,SC
34289a76-1578-4b14-9de6-0c0d31773622,89161,rio do sul,SC
c914d27b-2a9f-4185-920f-776f1b6c85ee,89165,rio do sul,SC
0d9f802c-adc4-41b0-94fd-67a5456ca49e,89160,rio do sul,SC
0761535a-4f05-484e-bd14-a39ee27d68a6,89164,rio do sul,SC
ac3c1188-c7f7-46f2-b086-421173464138,89162,rio do sul,SC
b185fd45-6d42-4034-ad20-9a52a4f7b633,89167,rio do sul,SC
c0cf45c5-42be-4b3b-9a1f-bfcc86db212c,89163,rio do sul,SC
19dc4815-6f49-48db-9f63-b99358247293,88658,rio rufino,SC
cb3eda49-ec2b-4f0f-b4be-8564d480001a,89885,sao carlos,SC
2e57ee4e-6e9a-41b1-a2e5-83bab0002a2c,89871,serra alta,SC
80786494-2aa9-4895-aa68-9e5e01064f79,89855,sul brasil,SC
22ad6db1-3473-4163-b903-34fff42ca7da,88106,são josé,SC
478e1914-484f-4c4a-9746-dba8a4954d78,89905,bandeirante,SC
e42e1a4b-75a0-4b55-8390-e68d8b6e2e58,88390,barra velha,SC
db353252-651d-4ad7-8178-41366bbafcd2,88598,celso ramos,SC
890402fd-e6c6-40ef-b3d9-461438df47ce,88585,cerro negro,SC
c3442734-7d7a-4613-83dc-56f532855070,89520,curitibanos,SC
59c26890-5ac6-4864-bdc8-ede25aa3fdaa,89613,erval velho,SC
d5368ec2-62b0-4d3a-a1d2-eb5e082f4727,88890,grão pará,SC
0d206f8d-1a6b-45bd-b1e9-8ff1a2dc06ef,89515,lebon regis,SC
46b2382d-ea6f-484e-bfe6-601a23b349a7,89420,matos costa,SC
c8838de9-f94b-4ec0-9e1d-772cc4a30f3f,89618,monte carlo,SC
209a6bed-0102-4769-bceb-67db9d270370,88934,morro chato,SC
902237f0-0f47-481a-883d-7f4a8de43abb,88270,nova trento,SC
a5801258-2061-4c84-91a1-22c04c459cf1,88865,nova veneza,SC
74847fae-deb3-4981-a2e8-3c942b5ebffd,89687,passos maia,SC
950a4859-1861-414d-91f5-aec98881edcc,88490,paulo lopes,SC
88ad1e42-55ca-4891-ad9b-629df3318f74,89870,pinhalzinho,SC
7f038eb9-f731-43a3-8521-76c9924bb99d,89400,porto uniao,SC
35cf373e-224b-4eb4-a44e-cd38b3fe863d,88760,rio fortuna,SC
778e1f9f-8205-4598-9898-afb13c65a3a7,89908,romelândia,SC
23246611-d388-453b-8867-1713345358d2,88600,sao joaquim,SC
0490f17b-e6f5-4bd6-a689-7e48a55f5568,88730,sao ludgero,SC
7ffc487c-ca5f-4e1a-b02e-d4e19cd1c305,88860,sideropolis,SC
10a858f6-ad60-4b7b-ba34-6e2ecf8bfc4c,89490,tres barras,SC
6d570ce0-042a-4238-98fb-abaa6f57428b,88443,vidal ramos,SC
9110af1c-206a-43a7-a588-c46859a69e14,89830,abelardo luz,SC
670d1b6c-d4a5-416f-b1b3-b9af9d32e038,88150,aguas mornas,SC
f122a4a6-bbcd-4987-b3ce-557e7d5b6297,89909,barra bonita,SC
3d70bba1-638e-4edc-b005-9679f7876d69,89294,campo alegre,SC
f7466f92-7628-4676-ae18-1030bfc6162f,89620,campos novos,SC
f7140f24-83bb-41d7-a3c0-6f18069a937f,88845,cocal do sul,SC
68b99dbb-164d-4c21-a569-03eca28001e4,88850,forquilhinha,SC
bd1d33bc-e60a-489e-ad10-208d1f07dae1,89530,frei rogerio,SC
dbc045ef-bc91-4ab7-89f4-7f06d6feb891,89440,irineópolis,SC
5eab7f87-7c45-4a32-9443-b29629904da4,89848,jardinopolis,SC
dde63d3c-02c1-404e-9435-2f8810fde5ee,89145,jose boiteux,SC
db47ca5e-987d-41b1-8c74-61a7b8c1f0b3,89660,lacerdopolis,SC
d5e07c88-d856-43a5-bcce-bd13fb886382,88880,lauro muller,SC
dca0e11a-0298-4e25-9947-089b22dbda8b,89480,major vieira,SC
7cfebe6d-914a-4a82-9a25-c839175fb064,89108,massaranduba,SC
81e6c3b4-8fcc-4609-bd21-3b86ac78cb13,88925,morro grande,SC
71ea9f47-5948-4524-b656-fc906659ee79,89865,nova erechim,SC
74bcb47e-d7be-436d-b226-521eb316a9fe,88430,petrolândia,SC
46a7a090-ff28-45e5-aefb-c39965c64c87,88990,praia grande,SC
b36d63a1-8fc5-4540-b09f-91288d95ca2e,89198,rio do campo,SC
2eed12e9-f7b2-4c5d-8bf5-ec7022c2c30e,89180,rio do oeste,SC
4f181748-a526-4ae4-945c-6e616f7cb4dd,89295,rio negrinho,SC
87fd29cf-c376-4aca-a631-8f26837af7c4,89595,salto veloso,SC
fcd089ee-000a-4a5c-b589-5cd93488678b,89915,santa helena,SC
c8ed05f5-a7ae-4818-8d6a-ba5f6663c409,89835,sao domingos,SC
b3ffb6b4-821c-401b-85bc-71417883819b,88765,sao martinho,SC
5268a0b8-0639-49e8-8b5d-0c53e4902805,88940,timbe do sul,SC
b357937f-9169-4d69-8fce-bee4a7c9b897,89650,treze tilias,SC
57180d3b-4082-4b8e-b37a-35ff42c93857,89843,águas frias,SC
27d6a345-2fd0-47d3-968c-c21cae9e3258,89636,abdon batista,SC
4a53cd27-3e01-4c71-892c-85f519c3b36c,89590,arroio trinta,SC
d0eae968-30ce-4969-8a72-84f8bb425f34,89124,benedito novo,SC
2d26135e-c293-44a3-b09f-c5d6331ae8f3,88535,correia pinto,SC
cbd87181-7fcc-4fda-ab03-306aaedf7422,88835,estacao cocal,SC
abaa8ddc-6d54-47c6-8c77-4e0d05b69443,88061,florianopolis,SC
3321465b-6c22-408f-8ea4-a6d7f1d7ff19,88080,florianopolis,SC
46ec5d66-68de-4729-baa8-9681a7b2e48a,88040,florianopolis,SC
2385125d-dcef-4c5d-9cfd-25a5541ebf47,88064,florianopolis,SC
f177c492-adb0-42a5-9855-cb0e4bf649db,88000,florianopolis,SC
7b1a0f8b-2dab-4862-9a57-b2d3e19d88ca,88010,florianopolis,SC
dea97e59-1ce4-43f9-89d5-10f107b8bf45,88053,florianopolis,SC
e45d228b-ad59-4f7a-a873-d4141f47e0c2,88090,florianopolis,SC
a1e51ef4-442b-4399-9afb-2b786d9986cb,88037,florianopolis,SC
527fb2a1-2d87-43fd-8300-44358fe3902a,88049,florianopolis,SC
43ac0a23-c129-40c6-890f-d04aef731037,88085,florianopolis,SC
8de11873-3699-46d8-916b-0de070df17fe,88030,florianopolis,SC
32735823-15d4-48a5-abfa-4a54a210eb1e,88032,florianopolis,SC
f55710e4-c927-4965-8cd1-c940af39c3b3,88058,florianopolis,SC
6a9e52c7-b75f-4f05-9512-957a831050ee,88095,florianopolis,SC
65fefeda-7c83-45a9-b6a9-3eda0350cd0d,88065,florianopolis,SC
a3f0411d-add3-4be8-8ab6-ac03af6eb58d,88034,florianopolis,SC
716da3ec-78e6-4911-8e13-dc20ccd3dd1d,88070,florianopolis,SC
876e15e9-59f4-4b37-b31a-a719291f5345,88035,florianopolis,SC
6a546a90-d051-44d8-a7b9-31f6f46fef19,88047,florianopolis,SC
d8cb03aa-8488-428f-aa91-11c56e50f861,88054,florianopolis,SC
bb9e7616-7433-45dc-8c28-a92eeb976a94,88067,florianopolis,SC
d952d8f8-cddb-4023-98c0-3e99705e303d,88036,florianopolis,SC
0f778262-fe6e-4878-92c3-2f31f9d53e41,88025,florianopolis,SC
0378781d-9e79-46b1-b620-e0a1daa553ca,88050,florianopolis,SC
dd0efb3f-052a-4513-b7ca-b675a1194e1e,88045,florianopolis,SC
2b31a714-2fee-440e-bcdb-7fda7c8c0ffa,88075,florianopolis,SC
ccadf99c-5e0e-4c9c-b54a-682149834cd6,88021,florianopolis,SC
c8a4d28e-66aa-44ce-b585-ef3d3f170fea,88052,florianopolis,SC
ad85f356-7276-4f02-8098-12bb0aa82d75,88060,florianopolis,SC
a4e584bf-5d57-4149-adf8-1e0a5f99ef88,88062,florianopolis,SC
000b48f2-bb16-4b24-9e02-d185fc4ebaad,88445,leoberto leal,SC
3c7b9721-6a04-4ae1-842d-3f675d0e8666,88260,major gercino,SC
eb974e7d-8f02-477f-812c-86b1d1b0fb88,89380,monte castelo,SC
ae5f94fe-4e24-4cea-94fa-bab579e1701a,89683,ponte serrada,SC
dc917c95-cb3a-4b75-bb51-e5e397048ce2,89172,pouso redondo,SC
419f3d88-f592-4af3-bcbc-1d8d2a0f86c9,89555,rio das antas,SC
f860d1cb-103a-45f5-9cb3-bcb9cacecb8a,89550,rio das antas,SC
303553e3-938d-498d-982f-77e728620fa3,88485,sao bonifacio,SC
9e36a0e9-23fc-4a8e-acdf-1e8e463c6b62,89545,timbó grande,SC
846426c0-248d-4c2d-83eb-7f8d6b614958,88710,treze de maio,SC
fc146782-d10d-441a-995f-c600b70342cf,89675,vargem bonita,SC
5f40ea2d-2442-4709-9181-7d0a93b17c6e,88450,alfredo wagner,SC
8d93c43d-aa3a-4a93-9b26-acc5ccbd0368,88180,antonio carlos,SC
0d1800b8-947f-496e-87d7-9fe443f2746d,88538,bocaina do sul,SC
4f49c779-5a09-43c0-b003-c2e2c2be2285,88750,braco do norte,SC
1abad2e6-e0f2-41ba-ab2c-1c3c511b6d7f,89880,caxambu do sul,SC
99f849db-9368-4433-8efb-f0c80185e444,88020,florianópolis,SC
8206fba8-37f1-4d3d-bd2b-84f22dcdb750,88063,florianópolis,SC
bcfa3020-9e57-473c-9bd2-3553945e830c,88051,florianópolis,SC
17b27d59-e041-4cbf-b8f1-c9076015e06f,88066,florianópolis,SC
c575416f-482a-4fb9-8f8f-5c1bbac11820,88015,florianópolis,SC
c0ee9e38-a2f3-4acc-bafb-12b632a7caaf,88048,florianópolis,SC
6d667a52-0f14-4c25-93ba-34ea9f2bf043,88056,florianópolis,SC
8bc2e6aa-264a-4daa-918d-179ac4e0785b,89859,formosa do sul,SC
00281697-c241-4b1b-b517-ea8867b76d2e,89940,guaruja do sul,SC
2ee27821-b921-48fe-85b9-a7e2f09cdf8f,89610,herval d'oeste,SC
8e0cf046-ad45-4378-8984-6c5af1222519,89899,ipora do oeste,SC
30c73a28-5a1c-405b-9be7-545380149d1b,89257,jaragua do sul,SC
ca343366-3e1e-4f67-891f-f5cd4dedfd9d,89259,jaragua do sul,SC
e6036ec1-929b-4498-a358-e06d724c5e83,89262,jaragua do sul,SC
2b5c06c0-f733-487a-b1c6-476fe80bdf74,89266,jaragua do sul,SC
355a747f-b257-42a8-b152-13c202b87cde,89255,jaragua do sul,SC
dbe07b3f-dec5-4345-8e42-0d90ed06e72c,89265,jaragua do sul,SC
e114a5a0-297f-476e-b231-3560e53b0c69,89264,jaragua do sul,SC
9ce3a023-ba2c-415a-b800-8d8c17f93a91,89253,jaragua do sul,SC
1dfcb344-3290-4ffd-9013-42b062e3a4ce,89258,jaragua do sul,SC
8563a683-30a8-494e-9a58-cc44365b323c,89251,jaragua do sul,SC
228ce16d-8221-47f6-a807-dcd5a2702d10,89252,jaragua do sul,SC
28b846d3-ca34-47da-89e4-16f910895251,89256,jaragua do sul,SC
7e76b7ca-433b-43dc-96d6-e99dd4691eb3,89254,jaragua do sul,SC
93774e3f-18c5-457b-8cad-e905d365b43b,89828,lajeado grande,SC
efa89777-4f35-4f60-a357-717705147be6,89735,lindoia do sul,SC
bc37487c-57f8-41af-94ff-f5a9810dae9d,89818,nova itaberaba,SC
d04d0756-ea95-4b99-b949-bb0404f5f614,89998,novo horizonte,SC
3590ddf6-385a-461a-ada4-499a8f5c4e89,88540,otacilio costa,SC
2d8c5f6d-30de-4f7f-bc04-4d1449f55780,88720,pedras grandes,SC
eca6b9e9-b0d4-48e5-89a4-6c19a1e16617,88798,pescaria brava,SC
606b6e16-0307-4dd1-89c9-63f6cf145bd9,89570,pinheiro preto,SC
6f5a5187-3508-471f-946c-fe3cda40111d,89121,rio dos cedros,SC
89ca67fa-c5da-4978-9b04-19acd10759f1,89540,santa cecília,SC
5c60103d-49b5-46bb-a489-78323855b9d0,89982,sao bernardino,SC
afdf7bb8-5514-4549-a212-4869035b0fbe,89148,vitor meireles,SC
4afe374b-3a64-48df-909e-66e897d31ddd,89730,alto bela vista,SC
e772c5ca-eccb-456e-b7f9-f379b6f34fb6,88590,anita garibaldi,SC
9b0c424c-8384-4aa9-aece-ca56f1a8d00c,89840,coronel freitas,SC
5a538ac8-0a49-4ce4-bc2e-13ef0e0355e2,89837,coronel martins,SC
959870aa-890f-4281-a5aa-8d88e577ac39,89126,doutor pedrinho,SC
eaf56351-6536-4587-8a57-09605e2d8bf5,89878,flor do sertão,SC
7920541a-ef49-428c-99bb-bc8d9cd930bc,88950,jacinto machado,SC
c2e889aa-e145-4a1f-bbfc-49fa80b5920c,89267,jaraguá do sul,SC
43dc68a1-07c1-47cf-8f5f-388eebb10a0d,89261,jaraguá do sul,SC
277f0a17-2e68-4423-81b0-d937f4fe5408,89260,jaraguá do sul,SC
0458565c-b6aa-43ee-b8ea-b49669553e2d,88830,morro da fumaca,SC
19ea85be-d840-4c5e-97f7-c4d6feea45ca,88980,passo de torres,SC
4e8ed4a4-c30e-4cd8-9a3e-1271f8afb38d,89882,planalto alegre,SC
ad7d5e9c-e813-44b9-b974-91924a496600,88470,rancho queimado,SC
65b9cbb8-9756-4d72-b5bc-ce84c4b7109a,89384,residencia fuck,SC
dccc478e-769b-4d5b-9513-c75bc8f7c9ab,89199,santa terezinha,SC
fd31a75a-589e-468f-b9f4-32518f44d390,89854,santiago do sul,SC
7f2e4e41-383d-4324-8854-664f15b6be8d,88970,sao joao do sul,SC
7b2a0029-b51f-4ab9-abae-9d14c62ea5ec,89845,união do oeste,SC
c1eb7a4a-87f7-46e6-a627-335b87ed0999,88828,balneario rincao,SC
7e6d1d08-be0e-48f6-aa67-a3242d408a61,89819,cordilheira alta,SC
1ec350df-1e40-49da-b1c1-1ebff8b06f19,89184,presidente nereu,SC
3545ca44-8ba9-426a-9425-50aa02decd88,89286,sao bento do sul,SC
c0adfe30-715e-47b7-a832-18aea70776d6,89284,sao bento do sul,SC
60550eff-2edd-4df4-a56e-06195fb83b2e,89290,sao bento do sul,SC
6717278f-c329-427e-90cb-6ee98b1b2fbc,89280,sao bento do sul,SC
aa484be9-7f53-409f-aeac-406580abda4a,89289,sao bento do sul,SC
48a912d0-9357-408c-9ae4-b5422bded519,89291,sao bento do sul,SC
3f06b236-3d62-43a4-b210-a1d5adc291b6,89281,sao bento do sul,SC
ef08a4ea-343e-4319-866f-aed61042a312,89282,sao bento do sul,SC
6ba7fe19-bd46-4924-97cb-4075256f4a50,89285,sao bento do sul,SC
ef277bd4-67ea-4f1d-b263-de6c46874c67,89287,sao bento do sul,SC
b0d2ac57-ef80-42fb-9012-ace4c88822ae,89288,sao bento do sul,SC
80239f84-ac6b-4278-8f78-f957a6f57468,89283,sao bento do sul,SC
14ee1a96-c24d-4052-b018-35d161db8736,89292,sao bento do sul,SC
caaf6718-7ce9-4cd7-aed2-8cbff3dcea72,88240,sao joao batista,SC
dcff35b9-54bf-4661-9bef-1963c9c383f7,89176,trombudo central,SC
8256de6c-ea8f-43f6-9352-13a9ddf31002,88955,balneario gaivota,SC
5cac10ab-4bb1-4cb0-bc2e-a6b821df05c7,88580,campo belo do sul,SC
c9eb3ad4-0004-4ef1-8fb9-6a977d6e0d87,88745,capivari de baixo,SC
dc845250-4dc3-491e-b1d5-f1b01ba62b8a,88965,santa rosa do sul,SC
c7b3a085-a197-4e57-bedb-f3ff7b9d9ef9,89897,sao joao do oeste,SC
d25d0883-aa61-46f7-8ca8-a509cd8606f4,89930,sao jose do cedro,SC
5c9dac1d-26ba-42d8-a060-5536e2a89e05,88337,balneario camboriu,SC
69872e6a-439e-4bbd-87eb-84607639c1c9,88336,balneario camboriu,SC
1c578951-625f-4749-a7d1-c49fea313569,88334,balneario camboriu,SC
7fb628ed-6093-44c2-826e-ebdafd1ef6d7,88333,balneario camboriu,SC
93a722e2-f264-4647-8f2d-871720c5c209,88339,balneario camboriu,SC
74303443-2d7f-4d1b-b434-481287b61269,88338,balneario camboriu,SC
f397d351-670d-48f3-bc3a-ad11bd6ffca9,88330,balneario camboriu,SC
aaef9f11-926c-429d-aa38-354a0171d04e,88332,balneario camboriu,SC
722e8a0f-1435-4cb6-bd06-d727810c412a,89178,braço do trombudo,SC
b6f0a832-8721-4b7c-85e8-9106fc930c40,89950,dionisio cerqueira,SC
d49e711f-04b0-42ba-85d0-da4f54c608ee,89694,faxinal dos guedes,SC
1dc2006d-ffca-478b-b1a7-25a6ba69a002,89150,presidente getulio,SC
b68e9560-f3e3-47dc-a471-d1677c5f1257,88763,santa rosa de lima,SC
61c0def8-7eef-4cb6-a719-9b545d952dca,89883,águas de chapecó,SC
c48f8125-5135-4a0c-9796-40118e519ab6,89478,bela vista do toldo,SC
c05eed47-5acc-4e09-877c-ca04a7e7ad6a,88640,bom jardim da serra,SC
58a525c6-5107-41e9-80ba-0d063377484f,88407,chapadao do lageado,SC
dc17629d-d7b8-48ba-80da-01f10b37e3d8,89535,ponte alta do norte,SC
eae89b27-bdbd-4e59-a853-ce4ed100242c,89410,santa cruz do timbo,SC
18e59c03-5c51-4f7a-b957-ea394768bc2c,88570,sao jose do cerrito,SC
516693ce-c10a-4d00-a712-36a218ea0f46,89900,sao miguel do oeste,SC
6fb67869-0ee8-43af-8b67-115e28b56ed2,88331,balneário camboriú,SC
8711e8ab-2d05-4775-8567-0f7ff47b62ce,88380,balneário piçarras,SC
8119987f-9501-4546-a7dc-8dcf243e9812,89533,sao cristovao do sul,SC
2f7d1793-8a08-42cd-aecb-e237843d50a9,89240,sao francisco do sul,SC
f8e11dd5-e404-4613-b1c0-7d39a496bafa,89990,sao lourenco do oeste,SC
89716500-1eb0-4371-aef4-6ee3ffb76f75,89247,balneario barra do sul,SC
2c5154f1-f5cd-47fb-b31a-6c800f802555,88190,governador celso ramos,SC
405b253b-3038-484c-b5ca-4fcd906fbcbb,88125,sao pedro de alcantara,SC
589fcd55-b0e8-4eeb-a893-0491f73df60e,89879,sao miguel da boa vista,SC
9e1e175c-769a-4535-b4f5-71cb204aec43,88395,são joão do itaperiú,SC
b74a05dd-e88b-478c-ab30-0deb6fe73775,88914,balneario arroio do silva,SC
1609d4d6-b493-478d-9d99-c6e08055e93d,88140,santo amaro da imperatriz,SC
ab1304bb-2234-42d0-85a8-470957ef88b4,89745,presidente castello branco,SC
abd2a189-bcd1-4df1-a1ec-50783757b915,88868,nossa senhora de caravaggio,SC
0e68c213-4d58-4a8d-baa4-781e94cb7250,89983,santa terezinha do progresso,SC
124ca7b7-b389-4a61-a4ba-a250a9b7a0ef,49220,araua,SE
f0ddf64f-a96f-4d5e-b7e6-48dbde9d853f,49660,cumbe,SE
a740f367-b91a-44ee-921e-7bedb34e70f2,49910,telha,SE
51fca92a-0d68-45b5-b7fe-c573e7f172a7,49360,boquim,SE
b4dca1ab-20ef-4df4-a402-f75418f14681,49700,capela,SE
51e245e4-9862-4b79-b484-a5dc1cc9f15a,49550,carira,SE
7b3e9e70-5233-4d93-abbd-5e195cd7dff9,49830,gararu,SE
5c769ed6-e60c-44ec-b44a-62e028367509,49770,maruim,SE
11e481e1-9c43-48d4-a7af-161ff6c02877,49517,pinhao,SE
8688ae40-0fe7-474c-850d-20c7420d631f,49630,siriri,SE
3b6cd6c2-f2c5-4dce-a5a8-156768ba1c7b,49055,aracaju,SE
1b777ea4-dc21-41b4-9364-be23709c9487,49008,aracaju,SE
b7fb7642-c355-4f57-9620-7ada2f40e622,49044,aracaju,SE
da173e3f-381c-4951-b41c-665aa695534c,49038,aracaju,SE
f21ae124-aa97-45b2-b8ba-d7a53ad5397a,49036,aracaju,SE
d7bf3042-3069-4e93-ab9a-d15a6f7f1a48,49037,aracaju,SE
56161158-03db-487f-8a5a-f6bd4792bbb9,49043,aracaju,SE
13d691ea-8464-4e5a-bc11-c96394ef1f04,49085,aracaju,SE
4d3a6750-fda7-4ba5-8158-15ce624caf2b,49005,aracaju,SE
0ebae6ec-4a3a-444f-a69f-75e735afa8a5,49072,aracaju,SE
d1b2220b-9209-440e-b33d-31fb9aa97d57,49032,aracaju,SE
48721d7b-c820-4681-a4f5-12125065c100,49097,aracaju,SE
d8d592c6-cfdb-4621-817b-5357124a42df,49007,aracaju,SE
c0502e93-0ece-4ba0-aa70-3285372c10bb,49042,aracaju,SE
4565d444-9a76-41d6-8400-caa60daa6f87,49082,aracaju,SE
f8504614-df72-44d1-86a3-86f61b1919ee,49046,aracaju,SE
b8a8de86-3c6f-416e-bd51-65eb862c96b3,49020,aracaju,SE
0f080393-e8a3-47d8-8601-9e69be242694,49031,aracaju,SE
5642151c-79a6-4cf7-a843-c45424171b93,49080,aracaju,SE
f82a8215-573d-4488-a4e6-91b94d0a1b5f,49026,aracaju,SE
932e2c2c-5ff6-4731-94e4-5500bdbc8221,49035,aracaju,SE
37f3c573-dc30-45d3-a3e3-3ef4552a16f3,49000,aracaju,SE
827403c0-606b-4903-b69e-7fd4900e0f41,49010,aracaju,SE
d5d3b5ea-18c5-4e7b-bab3-7f15cf3c30cb,49027,aracaju,SE
06fe7e39-a3dc-4048-887a-b385bdfccb74,49087,aracaju,SE
84a98e46-8922-497a-bed4-efd39f84bcb8,49066,aracaju,SE
72d38fd7-2f5f-45f8-970d-c70abe7e0b98,49047,aracaju,SE
abaabda0-e0af-45e9-bd97-10f57046f2a5,49070,aracaju,SE
4ebde521-fd98-4860-8c52-6821b687a095,49089,aracaju,SE
